run_id,n_neighbors,min_dist,metric,n_components,seed,trustworthiness,silhouette_breed,seed_stability_vs_base,embedding_csv
umap_euclidean_nn30_md0p5_seed99_3d,30,0.5,euclidean,3,99,0.8556020411144847,0.15679103833740282,0.4904013961605585,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn30_md0p5_seed99_3d.csv
umap_euclidean_nn30_md0p5_seed123_3d,30,0.5,euclidean,3,123,0.8602464607413327,0.16880017872350553,0.5202193966591873,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn30_md0p5_seed123_3d.csv
umap_euclidean_nn30_md0p5_seed256_3d,30,0.5,euclidean,3,256,0.8591210168991135,0.15980539385702422,0.5331338818249812,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn30_md0p5_seed256_3d.csv
umap_cosine_nn30_md0p5_seed7_2d,30,0.5,cosine,2,7,0.9271080631763412,0.6224378348825952,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn30_md0p5_seed7_2d.csv
umap_cosine_nn30_md0p5_seed42_2d,30,0.5,cosine,2,42,0.9280174345511791,0.6189228748967822,0.7169284467713787,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn30_md0p5_seed42_2d.csv
umap_cosine_nn30_md0p5_seed99_2d,30,0.5,cosine,2,99,0.9300292536468395,0.6155062103846121,0.7217152829718274,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn30_md0p5_seed99_2d.csv
umap_cosine_nn30_md0p5_seed123_2d,30,0.5,cosine,2,123,0.9221889044093735,0.6263080649578926,0.7226128147594117,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn30_md0p5_seed123_2d.csv
umap_cosine_nn30_md0p5_seed256_2d,30,0.5,cosine,2,256,0.9251210616770396,0.617054317164894,0.7327349788082773,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn30_md0p5_seed256_2d.csv
umap_cosine_nn30_md0p5_seed7_3d,30,0.5,cosine,3,7,0.9291785109973448,0.6200326301328752,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn30_md0p5_seed7_3d.csv
umap_cosine_nn30_md0p5_seed42_3d,30,0.5,cosine,3,42,0.9281532862254371,0.6135531075873522,0.7415108451757666,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn30_md0p5_seed42_3d.csv
umap_cosine_nn30_md0p5_seed99_3d,30,0.5,cosine,3,99,0.9267604650377368,0.6163986223513036,0.756768885564697,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn30_md0p5_seed99_3d.csv
umap_cosine_nn30_md0p5_seed123_3d,30,0.5,cosine,3,123,0.9290611397044732,0.6095806221745643,0.7506856145599602,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn30_md0p5_seed123_3d.csv
umap_cosine_nn30_md0p5_seed256_3d,30,0.5,cosine,3,256,0.9269538829102768,0.6209369439317065,0.7600598354525057,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn30_md0p5_seed256_3d.csv
umap_correlation_nn30_md0p5_seed7_2d,30,0.5,correlation,2,7,0.9197803832459215,0.6260156551261661,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn30_md0p5_seed7_2d.csv
umap_correlation_nn30_md0p5_seed42_2d,30,0.5,correlation,2,42,0.9274041287524756,0.6031530306919362,0.7208676140613313,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn30_md0p5_seed42_2d.csv
umap_correlation_nn30_md0p5_seed99_2d,30,0.5,correlation,2,99,0.9257182018854543,0.6198204475016458,0.7184243330840189,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn30_md0p5_seed99_2d.csv
umap_correlation_nn30_md0p5_seed123_2d,30,0.5,correlation,2,123,0.9266174413058154,0.6212865969915705,0.7073547743704812,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn30_md0p5_seed123_2d.csv
umap_correlation_nn30_md0p5_seed256_2d,30,0.5,correlation,2,256,0.924051248715955,0.6069807283403789,0.7094988780852655,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn30_md0p5_seed256_2d.csv
umap_correlation_nn30_md0p5_seed7_3d,30,0.5,correlation,3,7,0.9289402393038626,0.6149929565380512,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn30_md0p5_seed7_3d.csv
umap_correlation_nn30_md0p5_seed42_3d,30,0.5,correlation,3,42,0.9250617119511906,0.6065353485708991,0.7518324607329844,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn30_md0p5_seed42_3d.csv
umap_correlation_nn30_md0p5_seed99_3d,30,0.5,correlation,3,99,0.935008445192767,0.6061699236574715,0.7519820493642483,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn30_md0p5_seed99_3d.csv
umap_correlation_nn30_md0p5_seed123_3d,30,0.5,correlation,3,123,0.928297638116185,0.6071552726621342,0.7455996010969832,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn30_md0p5_seed123_3d.csv
umap_correlation_nn30_md0p5_seed256_3d,30,0.5,correlation,3,256,0.9279449929740398,0.6102870456410895,0.7499875342807281,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn30_md0p5_seed256_3d.csv
umap_manhattan_nn30_md0p5_seed7_2d,30,0.5,manhattan,2,7,0.8652907320697609,0.06198408518181663,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn30_md0p5_seed7_2d.csv
umap_manhattan_nn30_md0p5_seed42_2d,30,0.5,manhattan,2,42,0.8727502791979591,0.08488632856521117,0.5563699825479931,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn30_md0p5_seed42_2d.csv
umap_manhattan_nn30_md0p5_seed99_2d,30,0.5,manhattan,2,99,0.8739152642258143,0.0899697907149727,0.5382697581650462,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn30_md0p5_seed99_2d.csv
umap_manhattan_nn30_md0p5_seed123_2d,30,0.5,manhattan,2,123,0.8724704551069036,0.07928594937061115,0.5572176514584891,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn30_md0p5_seed123_2d.csv
umap_manhattan_nn30_md0p5_seed256_2d,30,0.5,manhattan,2,256,0.8717005024614578,0.08282539859246585,0.556320119670905,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn30_md0p5_seed256_2d.csv
umap_manhattan_nn30_md0p5_seed7_3d,30,0.5,manhattan,3,7,0.8976868026928989,0.17158455486188384,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn30_md0p5_seed7_3d.csv
umap_manhattan_nn30_md0p5_seed42_3d,30,0.5,manhattan,3,42,0.8986622784299038,0.18081216361667107,0.6117177761156819,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn30_md0p5_seed42_3d.csv
umap_manhattan_nn30_md0p5_seed99_3d,30,0.5,manhattan,3,99,0.9030261150177954,0.18954295510910557,0.6104712041884817,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn30_md0p5_seed99_3d.csv
umap_manhattan_nn30_md0p5_seed123_3d,30,0.5,manhattan,3,123,0.9013955534001435,0.17186619119598442,0.612316130640738,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn30_md0p5_seed123_3d.csv
umap_manhattan_nn30_md0p5_seed256_3d,30,0.5,manhattan,3,256,0.9017813266181623,0.17475988757682237,0.5999002742458239,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn30_md0p5_seed256_3d.csv
umap_euclidean_nn50_md0p0_seed7_2d,50,0.0,euclidean,2,7,0.8063706086800113,-0.005726205102577706,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn50_md0p0_seed7_2d.csv
umap_euclidean_nn50_md0p0_seed42_2d,50,0.0,euclidean,2,42,0.8013603002701475,-0.05974393713345329,0.36280229369234607,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn50_md0p0_seed42_2d.csv
umap_euclidean_nn50_md0p0_seed99_2d,50,0.0,euclidean,2,99,0.8135507870858943,0.005345890673039816,0.3767638992769882,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn50_md0p0_seed99_2d.csv
umap_euclidean_nn50_md0p0_seed123_2d,50,0.0,euclidean,2,123,0.7957002945097329,-0.02838334735500996,0.3900274245823984,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn50_md0p0_seed123_2d.csv
umap_euclidean_nn50_md0p0_seed256_2d,50,0.0,euclidean,2,256,0.8067475401549847,-0.018852662792375543,0.38748441785091003,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn50_md0p0_seed256_2d.csv
umap_euclidean_nn50_md0p0_seed7_3d,50,0.0,euclidean,3,7,0.8396468691311982,0.1541634173417121,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn50_md0p0_seed7_3d.csv
umap_euclidean_nn50_md0p0_seed42_3d,50,0.0,euclidean,3,42,0.839400818221732,0.14099469148842086,0.5386686611817503,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn50_md0p0_seed42_3d.csv
umap_euclidean_nn50_md0p0_seed99_3d,50,0.0,euclidean,3,99,0.8348326349115276,0.14583065640508658,0.5238095238095238,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn50_md0p0_seed99_3d.csv
umap_euclidean_nn50_md0p0_seed123_3d,50,0.0,euclidean,3,123,0.8361270585038785,0.14734216868915787,0.5160309149837946,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn50_md0p0_seed123_3d.csv
umap_euclidean_nn50_md0p0_seed256_3d,50,0.0,euclidean,3,256,0.8287415467434115,0.11452611938629968,0.4926452256295189,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn50_md0p0_seed256_3d.csv
umap_cosine_nn50_md0p0_seed7_2d,50,0.0,cosine,2,7,0.9247722492217938,0.7063591546987468,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn50_md0p0_seed7_2d.csv
umap_cosine_nn50_md0p0_seed42_2d,50,0.0,cosine,2,42,0.9262717784843583,0.7074672592619533,0.749090002493144,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn50_md0p0_seed42_2d.csv
umap_cosine_nn50_md0p0_seed99_2d,50,0.0,cosine,2,99,0.9214402781999426,0.7054580276539869,0.7472949389179756,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn50_md0p0_seed99_2d.csv
umap_cosine_nn50_md0p0_seed123_2d,50,0.0,cosine,2,123,0.922202261892429,0.7004346334173215,0.7455497382198952,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn50_md0p0_seed123_2d.csv
umap_cosine_nn50_md0p0_seed256_2d,50,0.0,cosine,2,256,0.9236633883912088,0.7041027648959192,0.7456993268511594,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn50_md0p0_seed256_2d.csv
umap_cosine_nn50_md0p0_seed7_3d,50,0.0,cosine,3,7,0.9267655499886727,0.7158691415658847,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn50_md0p0_seed7_3d.csv
umap_cosine_nn50_md0p0_seed42_3d,50,0.0,cosine,3,42,0.9243221172217801,0.7167067776007626,0.7485415108451757,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn50_md0p0_seed42_3d.csv
umap_cosine_nn50_md0p0_seed99_3d,50,0.0,cosine,3,99,0.9210235778549628,0.7145465805535898,0.7419097481924707,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn50_md0p0_seed99_3d.csv
umap_cosine_nn50_md0p0_seed123_3d,50,0.0,cosine,3,123,0.9228361351792465,0.720400300403191,0.7369733233607579,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn50_md0p0_seed123_3d.csv
umap_cosine_nn50_md0p0_seed256_3d,50,0.0,cosine,3,256,0.9261188884297255,0.7178604026159896,0.7535776614310645,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn50_md0p0_seed256_3d.csv
umap_correlation_nn50_md0p0_seed7_2d,50,0.0,correlation,2,7,0.9213081453703988,0.7038561923603393,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn50_md0p0_seed7_2d.csv
umap_correlation_nn50_md0p0_seed42_2d,50,0.0,correlation,2,42,0.9194170369383738,0.7037785022187115,0.7319371727748691,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn50_md0p0_seed42_2d.csv
umap_correlation_nn50_md0p0_seed99_2d,50,0.0,correlation,2,99,0.9194030722969976,0.6987875363277749,0.7314884068810771,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn50_md0p0_seed99_2d.csv
umap_correlation_nn50_md0p0_seed123_2d,50,0.0,correlation,2,123,0.9232193659217972,0.6952458304854281,0.7391672899526303,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn50_md0p0_seed123_2d.csv
umap_correlation_nn50_md0p0_seed256_2d,50,0.0,correlation,2,256,0.9236877126714321,0.7102817059285292,0.7439541261530791,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn50_md0p0_seed256_2d.csv
umap_correlation_nn50_md0p0_seed7_3d,50,0.0,correlation,3,7,0.9220399229364301,0.7011120090974979,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn50_md0p0_seed7_3d.csv
umap_correlation_nn50_md0p0_seed42_3d,50,0.0,correlation,3,42,0.9228102550558264,0.7091492914571689,0.756070805285465,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn50_md0p0_seed42_3d.csv
umap_correlation_nn50_md0p0_seed99_3d,50,0.0,correlation,3,99,0.9238502034170112,0.7050287607821517,0.7684367988032909,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn50_md0p0_seed99_3d.csv
umap_correlation_nn50_md0p0_seed123_3d,50,0.0,correlation,3,123,0.9243678438328083,0.7188953066614607,0.7590127150336574,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn50_md0p0_seed123_3d.csv
umap_correlation_nn50_md0p0_seed256_3d,50,0.0,correlation,3,256,0.9275364513189945,0.7044032726324154,0.7635502368486662,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn50_md0p0_seed256_3d.csv
umap_manhattan_nn50_md0p0_seed7_2d,50,0.0,manhattan,2,7,0.8719519039536252,0.0499731664699123,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn50_md0p0_seed7_2d.csv
umap_manhattan_nn50_md0p0_seed42_2d,50,0.0,manhattan,2,42,0.87322386268811,0.06517924754343217,0.5109449015208177,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn50_md0p0_seed42_2d.csv
umap_manhattan_nn50_md0p0_seed99_2d,50,0.0,manhattan,2,99,0.868080131237271,0.03576474496759093,0.5038643729743206,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn50_md0p0_seed99_2d.csv
umap_manhattan_nn50_md0p0_seed123_2d,50,0.0,manhattan,2,123,0.8676542476226906,0.031496657987988744,0.5012216404886561,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn50_md0p0_seed123_2d.csv
umap_manhattan_nn50_md0p0_seed256_2d,50,0.0,manhattan,2,256,0.8647489950581108,0.025180692007402285,0.48292196459735726,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn50_md0p0_seed256_2d.csv
umap_manhattan_nn50_md0p0_seed7_3d,50,0.0,manhattan,3,7,0.8848321985164845,0.14531494977551462,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn50_md0p0_seed7_3d.csv
umap_manhattan_nn50_md0p0_seed42_3d,50,0.0,manhattan,3,42,0.8833365778356096,0.13920043832270118,0.5802044377960608,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn50_md0p0_seed42_3d.csv
umap_manhattan_nn50_md0p0_seed99_3d,50,0.0,manhattan,3,99,0.8862946152266958,0.13779762563158668,0.5716280229369235,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn50_md0p0_seed99_3d.csv
umap_manhattan_nn50_md0p0_seed123_3d,50,0.0,manhattan,3,123,0.8878152432409049,0.13936348918632985,0.5732734978808277,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn50_md0p0_seed123_3d.csv
umap_manhattan_nn50_md0p0_seed256_3d,50,0.0,manhattan,3,256,0.8836772316009209,0.1343541669167247,0.5759660932435801,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn50_md0p0_seed256_3d.csv
umap_euclidean_nn50_md0p1_seed7_2d,50,0.1,euclidean,2,7,0.7862211490698904,-0.013243189531533089,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn50_md0p1_seed7_2d.csv
umap_euclidean_nn50_md0p1_seed42_2d,50,0.1,euclidean,2,42,0.776193777613845,-0.07871660696415644,0.3235602094240838,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn50_md0p1_seed42_2d.csv
umap_euclidean_nn50_md0p1_seed99_2d,50,0.1,euclidean,2,99,0.7872061116556562,-0.04218322541767008,0.3632510595861381,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn50_md0p1_seed99_2d.csv
umap_euclidean_nn50_md0p1_seed123_2d,50,0.1,euclidean,2,123,0.7972973485775608,-0.04344629582887069,0.3794066317626527,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn50_md0p1_seed123_2d.csv
umap_euclidean_nn50_md0p1_seed256_2d,50,0.1,euclidean,2,256,0.8005664787132191,-0.025735305563573625,0.3649463974071304,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn50_md0p1_seed256_2d.csv
umap_euclidean_nn50_md0p1_seed7_3d,50,0.1,euclidean,3,7,0.8401912245131065,0.15433921974566875,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn50_md0p1_seed7_3d.csv
umap_euclidean_nn50_md0p1_seed42_3d,50,0.1,euclidean,3,42,0.836582313402223,0.1446863627323878,0.5284467713787085,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn50_md0p1_seed42_3d.csv
umap_euclidean_nn50_md0p1_seed99_3d,50,0.1,euclidean,3,99,0.8370621202651612,0.15809386039484555,0.5273497880827723,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn50_md0p1_seed99_3d.csv
umap_euclidean_nn50_md0p1_seed123_3d,50,0.1,euclidean,3,123,0.8371948982004207,0.14470175235334445,0.5208676140613314,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn50_md0p1_seed123_3d.csv
umap_euclidean_nn50_md0p1_seed256_3d,50,0.1,euclidean,3,256,0.8443715854459597,0.12905591680674333,0.5186736474694589,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_euclidean_nn50_md0p1_seed256_3d.csv
umap_cosine_nn50_md0p1_seed7_2d,50,0.1,cosine,2,7,0.921843810798842,0.690099250257167,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn50_md0p1_seed7_2d.csv
umap_cosine_nn50_md0p1_seed42_2d,50,0.1,cosine,2,42,0.9243250771185936,0.6971546601472866,0.7386187983046621,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn50_md0p1_seed42_2d.csv
umap_cosine_nn50_md0p1_seed99_2d,50,0.1,cosine,2,99,0.9224378393208631,0.6871124189310445,0.7259536275243081,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn50_md0p1_seed99_2d.csv
umap_cosine_nn50_md0p1_seed123_2d,50,0.1,cosine,2,123,0.9231869588464295,0.6827703347031933,0.7344303166292696,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn50_md0p1_seed123_2d.csv
umap_cosine_nn50_md0p1_seed256_2d,50,0.1,cosine,2,256,0.924736350986082,0.6848884743657363,0.7421091997008228,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn50_md0p1_seed256_2d.csv
umap_cosine_nn50_md0p1_seed7_3d,50,0.1,cosine,3,7,0.930676863890663,0.6912032978335787,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn50_md0p1_seed7_3d.csv
umap_cosine_nn50_md0p1_seed42_3d,50,0.1,cosine,3,42,0.9289946179209609,0.7003392731860838,0.7585140862627774,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn50_md0p1_seed42_3d.csv
umap_cosine_nn50_md0p1_seed99_3d,50,0.1,cosine,3,99,0.9217021531731422,0.6993132531493302,0.7586138120169533,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn50_md0p1_seed99_3d.csv
umap_cosine_nn50_md0p1_seed123_3d,50,0.1,cosine,3,123,0.921267921131652,0.7050864671584333,0.7549738219895288,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn50_md0p1_seed123_3d.csv
umap_cosine_nn50_md0p1_seed256_3d,50,0.1,cosine,3,256,0.9272644823387132,0.7045474225567588,0.7624532535527301,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_cosine_nn50_md0p1_seed256_3d.csv
umap_correlation_nn50_md0p1_seed7_2d,50,0.1,correlation,2,7,0.9236134116719357,0.6871379473496328,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn50_md0p1_seed7_2d.csv
umap_correlation_nn50_md0p1_seed42_2d,50,0.1,correlation,2,42,0.9229061481231029,0.6948195209709804,0.7393667414609822,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn50_md0p1_seed42_2d.csv
umap_correlation_nn50_md0p1_seed99_2d,50,0.1,correlation,2,99,0.924424309556634,0.6806406528277662,0.7288456743954126,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn50_md0p1_seed99_2d.csv
umap_correlation_nn50_md0p1_seed123_2d,50,0.1,correlation,2,123,0.9225746017326022,0.6685908114249092,0.7332834704562454,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn50_md0p1_seed123_2d.csv
umap_correlation_nn50_md0p1_seed256_2d,50,0.1,correlation,2,256,0.9239675367624877,0.6947168643564212,0.7324358015457492,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn50_md0p1_seed256_2d.csv
umap_correlation_nn50_md0p1_seed7_3d,50,0.1,correlation,3,7,0.926111678424667,0.6999420111983727,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn50_md0p1_seed7_3d.csv
umap_correlation_nn50_md0p1_seed42_3d,50,0.1,correlation,3,42,0.9267828919482078,0.6989295288988787,0.7566691598105211,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn50_md0p1_seed42_3d.csv
umap_correlation_nn50_md0p1_seed99_3d,50,0.1,correlation,3,99,0.9251197714656081,0.687632130469507,0.7687858389429071,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn50_md0p1_seed99_3d.csv
umap_correlation_nn50_md0p1_seed123_3d,50,0.1,correlation,3,123,0.9247891737599835,0.6983541692962688,0.7594614809274495,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn50_md0p1_seed123_3d.csv
umap_correlation_nn50_md0p1_seed256_3d,50,0.1,correlation,3,256,0.920928329893402,0.6866301416414651,0.7594614809274495,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_correlation_nn50_md0p1_seed256_3d.csv
umap_manhattan_nn50_md0p1_seed7_2d,50,0.1,manhattan,2,7,0.863376475726759,0.04712475505285684,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn50_md0p1_seed7_2d.csv
umap_manhattan_nn50_md0p1_seed42_2d,50,0.1,manhattan,2,42,0.8694970869682195,0.06771193673389278,0.5026178010471204,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn50_md0p1_seed42_2d.csv
umap_manhattan_nn50_md0p1_seed99_2d,50,0.1,manhattan,2,99,0.8614942469851743,0.05076708953237817,0.4820742956868611,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn50_md0p1_seed99_2d.csv
umap_manhattan_nn50_md0p1_seed123_2d,50,0.1,manhattan,2,123,0.8668160276135605,0.03597438105636714,0.4833707304911493,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn50_md0p1_seed123_2d.csv
umap_manhattan_nn50_md0p1_seed256_2d,50,0.1,manhattan,2,256,0.8694544340961898,0.06630591717867865,0.47140363999002743,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn50_md0p1_seed256_2d.csv
umap_manhattan_nn50_md0p1_seed7_3d,50,0.1,manhattan,3,7,0.8834995618973243,0.12579417297769854,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn50_md0p1_seed7_3d.csv
umap_manhattan_nn50_md0p1_seed42_3d,50,0.1,manhattan,3,42,0.8882057219359092,0.15529231955541653,0.5600598354525056,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn50_md0p1_seed42_3d.csv
umap_manhattan_nn50_md0p1_seed99_3d,50,0.1,manhattan,3,99,0.8847127021694905,0.14780409043199477,0.5611069558713538,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/umap_manhattan_nn50_md0p1_seed99_3d.csv
