run_id,knn,decay,knn_dist,t,gamma,n_components,seed,trustworthiness,silhouette_breed,seed_stability_vs_base,embedding_csv
phate_cosine_knn50_decay5_seed123_3d_t2,50,5,cosine,2,1,3,123,0.7677635361204177,0.11527296657480196,0.3970580902518076,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay5_seed123_3d_t2.csv
phate_cosine_knn50_decay5_seed256_3d_t2,50,5,cosine,2,1,3,256,0.7681387599626143,0.08046405384328406,0.37272500623285965,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay5_seed256_3d_t2.csv
phate_cosine_knn50_decay5_seed7_2d_t5_g0,50,5,cosine,5,0,2,7,0.6982210640677255,-0.23548664177008277,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay5_seed7_2d_t5_g0.csv
phate_cosine_knn50_decay5_seed42_2d_t5_g0,50,5,cosine,5,0,2,42,0.7016233136651985,-0.2879084694353178,0.2067813512839691,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay5_seed42_2d_t5_g0.csv
phate_cosine_knn50_decay5_seed99_2d_t5_g0,50,5,cosine,5,0,2,99,0.700258725339411,-0.2642611038111551,0.20398903016704065,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay5_seed99_2d_t5_g0.csv
phate_cosine_knn50_decay5_seed123_2d_t5_g0,50,5,cosine,5,0,2,123,0.7026068342499527,-0.2225017007507638,0.21087010720518573,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay5_seed123_2d_t5_g0.csv
phate_cosine_knn50_decay5_seed256_2d_t5_g0,50,5,cosine,5,0,2,256,0.6978669389771734,-0.27853998474211916,0.1950137122911992,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay5_seed256_2d_t5_g0.csv
phate_cosine_knn50_decay5_seed7_3d_t5_g0,50,5,cosine,5,0,3,7,0.698175982562413,-0.20792878266677312,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay5_seed7_3d_t5_g0.csv
phate_cosine_knn50_decay5_seed42_3d_t5_g0,50,5,cosine,5,0,3,42,0.7018965349095163,-0.19405351102959814,0.22159062577910743,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay5_seed42_3d_t5_g0.csv
phate_cosine_knn50_decay5_seed99_3d_t5_g0,50,5,cosine,5,0,3,99,0.7016146237117333,-0.17367840536608717,0.2231862378459237,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay5_seed99_3d_t5_g0.csv
phate_cosine_knn50_decay5_seed123_3d_t5_g0,50,5,cosine,5,0,3,123,0.7072460550836797,-0.17276486468497668,0.23141361256544504,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay5_seed123_3d_t5_g0.csv
phate_cosine_knn50_decay5_seed256_3d_t5_g0,50,5,cosine,5,0,3,256,0.6967854002710203,-0.19469227503041422,0.20373971578160058,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay5_seed256_3d_t5_g0.csv
phate_cosine_knn50_decay5_seed7_2d_t5,50,5,cosine,5,1,2,7,0.7533246661483053,0.0048145904162139345,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay5_seed7_2d_t5.csv
phate_cosine_knn50_decay5_seed42_2d_t5,50,5,cosine,5,1,2,42,0.7626795338693783,0.03950000484419755,0.4066317626527051,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay5_seed42_2d_t5.csv
phate_cosine_knn50_decay5_seed99_2d_t5,50,5,cosine,5,1,2,99,0.7586608288394131,0.0399104488360271,0.3611069558713538,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay5_seed99_2d_t5.csv
phate_cosine_knn50_decay5_seed123_2d_t5,50,5,cosine,5,1,2,123,0.7661751720060549,0.02968658552409871,0.3975068561455996,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay5_seed123_2d_t5.csv
phate_cosine_knn50_decay5_seed256_2d_t5,50,5,cosine,5,1,2,256,0.75107229851546,0.0025342003989180513,0.34614809274495134,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay5_seed256_2d_t5.csv
phate_cosine_knn50_decay5_seed7_3d_t5,50,5,cosine,5,1,3,7,0.7705412854376492,0.08744579009723523,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay5_seed7_3d_t5.csv
phate_cosine_knn50_decay5_seed42_3d_t5,50,5,cosine,5,1,3,42,0.7794544834278034,0.11321780063980318,0.4325604587384692,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay5_seed42_3d_t5.csv
phate_cosine_knn50_decay5_seed99_3d_t5,50,5,cosine,5,1,3,99,0.7747980724241214,0.12712743025125672,0.38858140114684614,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay5_seed99_3d_t5.csv
phate_cosine_knn50_decay5_seed123_3d_t5,50,5,cosine,5,1,3,123,0.7852178199449231,0.12636979610576013,0.4283221141859886,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay5_seed123_3d_t5.csv
phate_cosine_knn50_decay5_seed256_3d_t5,50,5,cosine,5,1,3,256,0.7647093020828946,0.0847489014971907,0.38429319371727744,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay5_seed256_3d_t5.csv
phate_manhattan_knn50_decay5_seed7_2d_g0,50,5,manhattan,auto,0,2,7,0.5391939669713464,-0.33857593113603474,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed7_2d_g0.csv
phate_manhattan_knn50_decay5_seed42_2d_g0,50,5,manhattan,auto,0,2,42,0.545345695076743,-0.3520632820519838,0.14036399900274246,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed42_2d_g0.csv
phate_manhattan_knn50_decay5_seed99_2d_g0,50,5,manhattan,auto,0,2,99,0.5336954273768446,-0.34914647821685746,0.11907255048616304,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed99_2d_g0.csv
phate_manhattan_knn50_decay5_seed123_2d_g0,50,5,manhattan,auto,0,2,123,0.5298218711329233,-0.35995978901589687,0.16080777860882572,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed123_2d_g0.csv
phate_manhattan_knn50_decay5_seed256_2d_g0,50,5,manhattan,auto,0,2,256,0.5381704498322156,-0.34479951123604263,0.12281226626776365,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed256_2d_g0.csv
phate_manhattan_knn50_decay5_seed7_3d_g0,50,5,manhattan,auto,0,3,7,0.5512108065073711,-0.27123536856707686,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed7_3d_g0.csv
phate_manhattan_knn50_decay5_seed42_3d_g0,50,5,manhattan,auto,0,3,42,0.562910557610407,-0.28730434374939273,0.20608327100473695,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed42_3d_g0.csv
phate_manhattan_knn50_decay5_seed99_3d_g0,50,5,manhattan,auto,0,3,99,0.5435565892425966,-0.26516844170818477,0.19695836449763154,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed99_3d_g0.csv
phate_manhattan_knn50_decay5_seed123_3d_g0,50,5,manhattan,auto,0,3,123,0.5469687810575712,-0.27823001207713216,0.2266766392420843,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed123_3d_g0.csv
phate_manhattan_knn50_decay5_seed256_3d_g0,50,5,manhattan,auto,0,3,256,0.5504608900865087,-0.29083518369270145,0.23674894041386185,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed256_3d_g0.csv
phate_manhattan_knn50_decay5_seed7_2d,50,5,manhattan,auto,1,2,7,0.5358383926697776,-0.33249472054792273,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed7_2d.csv
phate_manhattan_knn50_decay5_seed42_2d,50,5,manhattan,auto,1,2,42,0.543747806166224,-0.35127464753803683,0.13727250062328597,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed42_2d.csv
phate_manhattan_knn50_decay5_seed99_2d,50,5,manhattan,auto,1,2,99,0.5339777939433681,-0.3395419610868391,0.12460732984293194,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed99_2d.csv
phate_manhattan_knn50_decay5_seed123_2d,50,5,manhattan,auto,1,2,123,0.5303415227606578,-0.3483825020050342,0.15646970830216902,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed123_2d.csv
phate_manhattan_knn50_decay5_seed256_2d,50,5,manhattan,auto,1,2,256,0.5373203902358317,-0.34443109529788846,0.12515582149090002,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed256_2d.csv
phate_manhattan_knn50_decay5_seed7_3d,50,5,manhattan,auto,1,3,7,0.5528196622150578,-0.270071121189033,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed7_3d.csv
phate_manhattan_knn50_decay5_seed42_3d,50,5,manhattan,auto,1,3,42,0.5639073977308218,-0.28693999410747384,0.21116928446771382,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed42_3d.csv
phate_manhattan_knn50_decay5_seed99_3d,50,5,manhattan,auto,1,3,99,0.5455711026033052,-0.26437222673647603,0.19940164547494393,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed99_3d.csv
phate_manhattan_knn50_decay5_seed123_3d,50,5,manhattan,auto,1,3,123,0.5481434806185578,-0.27929776644308485,0.2257292445774121,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed123_3d.csv
phate_manhattan_knn50_decay5_seed256_3d,50,5,manhattan,auto,1,3,256,0.5501032358882176,-0.28972321954333685,0.2359511343804538,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed256_3d.csv
phate_manhattan_knn50_decay5_seed7_2d_t2_g0,50,5,manhattan,2,0,2,7,0.5391939669713464,-0.33857593113603474,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed7_2d_t2_g0.csv
phate_manhattan_knn50_decay5_seed42_2d_t2_g0,50,5,manhattan,2,0,2,42,0.545345695076743,-0.3520632820519838,0.14036399900274246,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed42_2d_t2_g0.csv
phate_manhattan_knn50_decay5_seed99_2d_t2_g0,50,5,manhattan,2,0,2,99,0.5336954273768446,-0.34914647821685746,0.11907255048616304,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed99_2d_t2_g0.csv
phate_manhattan_knn50_decay5_seed123_2d_t2_g0,50,5,manhattan,2,0,2,123,0.5298218711329233,-0.35995978901589687,0.16080777860882572,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed123_2d_t2_g0.csv
phate_manhattan_knn50_decay5_seed256_2d_t2_g0,50,5,manhattan,2,0,2,256,0.5381704498322156,-0.34479951123604263,0.12281226626776365,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed256_2d_t2_g0.csv
phate_manhattan_knn50_decay5_seed7_3d_t2_g0,50,5,manhattan,2,0,3,7,0.5512108065073711,-0.27123536856707686,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed7_3d_t2_g0.csv
phate_manhattan_knn50_decay5_seed42_3d_t2_g0,50,5,manhattan,2,0,3,42,0.562910557610407,-0.28730434374939273,0.20608327100473695,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed42_3d_t2_g0.csv
phate_manhattan_knn50_decay5_seed99_3d_t2_g0,50,5,manhattan,2,0,3,99,0.5435565892425966,-0.26516844170818477,0.19695836449763154,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed99_3d_t2_g0.csv
phate_manhattan_knn50_decay5_seed123_3d_t2_g0,50,5,manhattan,2,0,3,123,0.5469687810575712,-0.27823001207713216,0.2266766392420843,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed123_3d_t2_g0.csv
phate_manhattan_knn50_decay5_seed256_3d_t2_g0,50,5,manhattan,2,0,3,256,0.5504608900865087,-0.29083518369270145,0.23674894041386185,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed256_3d_t2_g0.csv
phate_manhattan_knn50_decay5_seed7_2d_t2,50,5,manhattan,2,1,2,7,0.5358383926697776,-0.33249472054792273,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed7_2d_t2.csv
phate_manhattan_knn50_decay5_seed42_2d_t2,50,5,manhattan,2,1,2,42,0.543747806166224,-0.35127464753803683,0.13727250062328597,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed42_2d_t2.csv
phate_manhattan_knn50_decay5_seed99_2d_t2,50,5,manhattan,2,1,2,99,0.5339777939433681,-0.3395419610868391,0.12460732984293194,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed99_2d_t2.csv
phate_manhattan_knn50_decay5_seed123_2d_t2,50,5,manhattan,2,1,2,123,0.5303415227606578,-0.3483825020050342,0.15646970830216902,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed123_2d_t2.csv
phate_manhattan_knn50_decay5_seed256_2d_t2,50,5,manhattan,2,1,2,256,0.5373203902358317,-0.34443109529788846,0.12515582149090002,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed256_2d_t2.csv
phate_manhattan_knn50_decay5_seed7_3d_t2,50,5,manhattan,2,1,3,7,0.5528196622150578,-0.270071121189033,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed7_3d_t2.csv
phate_manhattan_knn50_decay5_seed42_3d_t2,50,5,manhattan,2,1,3,42,0.5639073977308218,-0.28693999410747384,0.21116928446771382,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed42_3d_t2.csv
phate_manhattan_knn50_decay5_seed99_3d_t2,50,5,manhattan,2,1,3,99,0.5455711026033052,-0.26437222673647603,0.19940164547494393,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed99_3d_t2.csv
phate_manhattan_knn50_decay5_seed123_3d_t2,50,5,manhattan,2,1,3,123,0.5481434806185578,-0.27929776644308485,0.2257292445774121,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed123_3d_t2.csv
phate_manhattan_knn50_decay5_seed256_3d_t2,50,5,manhattan,2,1,3,256,0.5501032358882176,-0.28972321954333685,0.2359511343804538,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed256_3d_t2.csv
phate_manhattan_knn50_decay5_seed7_2d_t5_g0,50,5,manhattan,5,0,2,7,0.5135597426711247,-0.3950652858545391,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed7_2d_t5_g0.csv
phate_manhattan_knn50_decay5_seed42_2d_t5_g0,50,5,manhattan,5,0,2,42,0.5236151951995027,-0.3705621606690239,0.07419596110695588,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed42_2d_t5_g0.csv
phate_manhattan_knn50_decay5_seed99_2d_t5_g0,50,5,manhattan,5,0,2,99,0.5182850281968119,-0.4174063095169579,0.06786337571677886,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed99_2d_t5_g0.csv
phate_manhattan_knn50_decay5_seed123_2d_t5_g0,50,5,manhattan,5,0,2,123,0.5153379576028935,-0.4132174774327304,0.10361505858888058,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed123_2d_t5_g0.csv
phate_manhattan_knn50_decay5_seed256_2d_t5_g0,50,5,manhattan,5,0,2,256,0.5182637017607972,-0.35822415434044336,0.07963101470954874,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed256_2d_t5_g0.csv
phate_manhattan_knn50_decay5_seed7_3d_t5_g0,50,5,manhattan,5,0,3,7,0.5197626238650409,-0.2879822249847894,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed7_3d_t5_g0.csv
phate_manhattan_knn50_decay5_seed42_3d_t5_g0,50,5,manhattan,5,0,3,42,0.5256703881676987,-0.2724809766046338,0.09359262029419096,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed42_3d_t5_g0.csv
phate_manhattan_knn50_decay5_seed99_3d_t5_g0,50,5,manhattan,5,0,3,99,0.5187808109130637,-0.3110979510282239,0.10341560708052853,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed99_3d_t5_g0.csv
phate_manhattan_knn50_decay5_seed123_3d_t5_g0,50,5,manhattan,5,0,3,123,0.5208421513592567,-0.3283720068927931,0.12271254051358763,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed123_3d_t5_g0.csv
phate_manhattan_knn50_decay5_seed256_3d_t5_g0,50,5,manhattan,5,0,3,256,0.5170070737739102,-0.2811167420285516,0.11867364746945898,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed256_3d_t5_g0.csv
phate_manhattan_knn50_decay5_seed7_2d_t5,50,5,manhattan,5,1,2,7,0.5003104476388562,-0.5153301081649033,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed7_2d_t5.csv
phate_manhattan_knn50_decay5_seed42_2d_t5,50,5,manhattan,5,1,2,42,0.5022858372352743,-0.4612733997459032,0.016654200947394667,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed42_2d_t5.csv
phate_manhattan_knn50_decay5_seed99_2d_t5,50,5,manhattan,5,1,2,99,0.5091235404008839,-0.4820862927057037,0.016155572176514588,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed99_2d_t5.csv
phate_manhattan_knn50_decay5_seed123_2d_t5,50,5,manhattan,5,1,2,123,0.49938631472734607,-0.48014650610509574,0.01680378957865869,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed123_2d_t5.csv
phate_manhattan_knn50_decay5_seed256_2d_t5,50,5,manhattan,5,1,2,256,0.49597989091641825,-0.5262254484668817,0.014659685863874346,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed256_2d_t5.csv
phate_manhattan_knn50_decay5_seed7_3d_t5,50,5,manhattan,5,1,3,7,0.48895032572146535,-0.42453561837690107,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed7_3d_t5.csv
phate_manhattan_knn50_decay5_seed42_3d_t5,50,5,manhattan,5,1,3,42,0.4930070919886599,-0.3663708484159183,0.01660433807030666,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed42_3d_t5.csv
phate_manhattan_knn50_decay5_seed99_3d_t5,50,5,manhattan,5,1,3,99,0.5059469639617384,-0.3894625789207052,0.017850909997506857,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed99_3d_t5.csv
phate_manhattan_knn50_decay5_seed123_3d_t5,50,5,manhattan,5,1,3,123,0.49298709371147154,-0.36161587376006754,0.018150087260034906,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed123_3d_t5.csv
phate_manhattan_knn50_decay5_seed256_3d_t5,50,5,manhattan,5,1,3,256,0.49190946358700793,-0.4357645980648355,0.014958863126402393,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn50_decay5_seed256_3d_t5.csv
phate_euclidean_knn50_decay10_seed7_2d_g0,50,10,euclidean,auto,0,2,7,0.7745428761924494,0.03483862336679943,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed7_2d_g0.csv
phate_euclidean_knn50_decay10_seed42_2d_g0,50,10,euclidean,auto,0,2,42,0.758824951322979,-0.00817889026211466,0.4140114684617302,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed42_2d_g0.csv
phate_euclidean_knn50_decay10_seed99_2d_g0,50,10,euclidean,auto,0,2,99,0.7647352581011048,0.01578688684379533,0.431313886811269,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed99_2d_g0.csv
phate_euclidean_knn50_decay10_seed123_2d_g0,50,10,euclidean,auto,0,2,123,0.7787971586508486,0.05132615831233438,0.5388182498130143,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed123_2d_g0.csv
phate_euclidean_knn50_decay10_seed256_2d_g0,50,10,euclidean,auto,0,2,256,0.7706174458595028,-0.001542737110929861,0.5030665669409126,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed256_2d_g0.csv
phate_euclidean_knn50_decay10_seed7_3d_g0,50,10,euclidean,auto,0,3,7,0.7851311101472473,0.1288499596354037,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed7_3d_g0.csv
phate_euclidean_knn50_decay10_seed42_3d_g0,50,10,euclidean,auto,0,3,42,0.7915910469951924,0.13942188429547817,0.5165794066317627,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed42_3d_g0.csv
phate_euclidean_knn50_decay10_seed99_3d_g0,50,10,euclidean,auto,0,3,99,0.7940882512208626,0.14021441694942136,0.5164298180004987,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed99_3d_g0.csv
phate_euclidean_knn50_decay10_seed123_3d_g0,50,10,euclidean,auto,0,3,123,0.7993550460738297,0.13249137908642092,0.49643480428820747,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed123_3d_g0.csv
phate_euclidean_knn50_decay10_seed256_3d_g0,50,10,euclidean,auto,0,3,256,0.79405603388247,0.13442192408804587,0.48631264023934184,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed256_3d_g0.csv
phate_euclidean_knn50_decay10_seed7_2d,50,10,euclidean,auto,1,2,7,0.7758341501510116,0.05889009557956105,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed7_2d.csv
phate_euclidean_knn50_decay10_seed42_2d,50,10,euclidean,auto,1,2,42,0.7757271764443823,0.05707845075032763,0.4447270007479432,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed42_2d.csv
phate_euclidean_knn50_decay10_seed99_2d,50,10,euclidean,auto,1,2,99,0.7755466606861572,0.055367684625347253,0.44263275991024686,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed99_2d.csv
phate_euclidean_knn50_decay10_seed123_2d,50,10,euclidean,auto,1,2,123,0.7817884000125985,0.06419632490118907,0.5402642732485664,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed123_2d.csv
phate_euclidean_knn50_decay10_seed256_2d,50,10,euclidean,auto,1,2,256,0.7824609796423609,0.03884594938324832,0.5409623535277985,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed256_2d.csv
phate_euclidean_knn50_decay10_seed7_3d,50,10,euclidean,auto,1,3,7,0.7939775966169138,0.15988706490371996,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed7_3d.csv
phate_euclidean_knn50_decay10_seed42_3d,50,10,euclidean,auto,1,3,42,0.8080641250260414,0.19898551286329444,0.5583146347544253,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed42_3d.csv
phate_euclidean_knn50_decay10_seed99_3d,50,10,euclidean,auto,1,3,99,0.810327004087314,0.20957431172240112,0.5492395911244079,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed99_3d.csv
phate_euclidean_knn50_decay10_seed123_3d,50,10,euclidean,auto,1,3,123,0.8041314087932463,0.17274969590327283,0.5153826975816505,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed123_3d.csv
phate_euclidean_knn50_decay10_seed256_3d,50,10,euclidean,auto,1,3,256,0.8019208971371347,0.16762355408348983,0.5069060084766891,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed256_3d.csv
phate_euclidean_knn50_decay10_seed7_2d_t2_g0,50,10,euclidean,2,0,2,7,0.7480776418881561,-0.05049572765050881,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed7_2d_t2_g0.csv
phate_euclidean_knn50_decay10_seed42_2d_t2_g0,50,10,euclidean,2,0,2,42,0.751250233850822,-0.025201826347117387,0.4442782348541511,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed42_2d_t2_g0.csv
