run_id,n_neighbors,MN_ratio,FP_ratio,distance,n_components,seed,trustworthiness,silhouette_breed,seed_stability_vs_base,embedding_csv
pacmap_angular_nn10_mn0p5_fp8p0_seed256_3d,10,0.5,8.0,angular,3,256,0.8780189334732833,0.7855767081100152,0.6478683620044876,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn0p5_fp8p0_seed256_3d.csv
pacmap_manhattan_nn10_mn0p5_fp8p0_seed7_2d,10,0.5,8.0,manhattan,2,7,0.8774274853741253,0.7726346404008351,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn0p5_fp8p0_seed7_2d.csv
pacmap_manhattan_nn10_mn0p5_fp8p0_seed42_2d,10,0.5,8.0,manhattan,2,42,0.8791208878779703,0.7665696355036576,0.6327599102468212,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn0p5_fp8p0_seed42_2d.csv
pacmap_manhattan_nn10_mn0p5_fp8p0_seed99_2d,10,0.5,8.0,manhattan,2,99,0.8672940509489315,0.7477494281238546,0.5974071303914236,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn0p5_fp8p0_seed99_2d.csv
pacmap_manhattan_nn10_mn0p5_fp8p0_seed123_2d,10,0.5,8.0,manhattan,2,123,0.880479670252316,0.7707426598460916,0.6288207429568687,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn0p5_fp8p0_seed123_2d.csv
pacmap_manhattan_nn10_mn0p5_fp8p0_seed256_2d,10,0.5,8.0,manhattan,2,256,0.8742177808591063,0.772785381434298,0.6255297930690601,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn0p5_fp8p0_seed256_2d.csv
pacmap_manhattan_nn10_mn0p5_fp8p0_seed7_3d,10,0.5,8.0,manhattan,3,7,0.8746719732303896,0.7788719013970593,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn0p5_fp8p0_seed7_3d.csv
pacmap_manhattan_nn10_mn0p5_fp8p0_seed42_3d,10,0.5,8.0,manhattan,3,42,0.8820412055583826,0.7755046892709736,0.643380703066567,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn0p5_fp8p0_seed42_3d.csv
pacmap_manhattan_nn10_mn0p5_fp8p0_seed99_3d,10,0.5,8.0,manhattan,3,99,0.8774526824444346,0.773699042395034,0.6095736724008975,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn0p5_fp8p0_seed99_3d.csv
pacmap_manhattan_nn10_mn0p5_fp8p0_seed123_3d,10,0.5,8.0,manhattan,3,123,0.8834419198042521,0.7805456600390938,0.6523061580653204,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn0p5_fp8p0_seed123_3d.csv
pacmap_manhattan_nn10_mn0p5_fp8p0_seed256_3d,10,0.5,8.0,manhattan,3,256,0.8789311129553545,0.7809488155630742,0.6469708302169035,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn0p5_fp8p0_seed256_3d.csv
pacmap_euclidean_nn10_mn1p0_fp1p0_seed7_2d,10,1.0,1.0,euclidean,2,7,0.8733827863785548,0.6499017652871568,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp1p0_seed7_2d.csv
pacmap_euclidean_nn10_mn1p0_fp1p0_seed42_2d,10,1.0,1.0,euclidean,2,42,0.8813993633186059,0.6440201818987992,0.5759162303664922,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp1p0_seed42_2d.csv
pacmap_euclidean_nn10_mn1p0_fp1p0_seed99_2d,10,1.0,1.0,euclidean,2,99,0.8847725072640801,0.6563880682811825,0.5633507853403141,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp1p0_seed99_2d.csv
pacmap_euclidean_nn10_mn1p0_fp1p0_seed123_2d,10,1.0,1.0,euclidean,2,123,0.868276015690489,0.6310423434490395,0.5610072301171778,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp1p0_seed123_2d.csv
pacmap_euclidean_nn10_mn1p0_fp1p0_seed256_2d,10,1.0,1.0,euclidean,2,256,0.8845817457091931,0.6737584732093861,0.5712291199202194,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp1p0_seed256_2d.csv
pacmap_euclidean_nn10_mn1p0_fp1p0_seed7_3d,10,1.0,1.0,euclidean,3,7,0.8833191979286794,0.6749437467368494,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp1p0_seed7_3d.csv
pacmap_euclidean_nn10_mn1p0_fp1p0_seed42_3d,10,1.0,1.0,euclidean,3,42,0.8866754173359639,0.6781729938181329,0.6109698329593618,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp1p0_seed42_3d.csv
pacmap_euclidean_nn10_mn1p0_fp1p0_seed99_3d,10,1.0,1.0,euclidean,3,99,0.8915713143497694,0.6862502720135732,0.5920718025430067,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp1p0_seed99_3d.csv
pacmap_euclidean_nn10_mn1p0_fp1p0_seed123_3d,10,1.0,1.0,euclidean,3,123,0.877589672540544,0.6584952319805455,0.5883819496384942,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp1p0_seed123_3d.csv
pacmap_euclidean_nn10_mn1p0_fp1p0_seed256_3d,10,1.0,1.0,euclidean,3,256,0.8773107212395744,0.7024871423158139,0.5971578160059836,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp1p0_seed256_3d.csv
pacmap_angular_nn10_mn1p0_fp1p0_seed7_2d,10,1.0,1.0,angular,2,7,0.868787508628289,0.6742606829053309,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp1p0_seed7_2d.csv
pacmap_angular_nn10_mn1p0_fp1p0_seed42_2d,10,1.0,1.0,angular,2,42,0.8683837103976242,0.6920749265541863,0.5961605584642233,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp1p0_seed42_2d.csv
pacmap_angular_nn10_mn1p0_fp1p0_seed99_2d,10,1.0,1.0,angular,2,99,0.8667869219615616,0.6788261109252047,0.5915731737721267,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp1p0_seed99_2d.csv
pacmap_angular_nn10_mn1p0_fp1p0_seed123_2d,10,1.0,1.0,angular,2,123,0.8530005574472332,0.6847923699541923,0.5908252306158065,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp1p0_seed123_2d.csv
pacmap_angular_nn10_mn1p0_fp1p0_seed256_2d,10,1.0,1.0,angular,2,256,0.8634230371804782,0.6824607246420904,0.5860383944153578,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp1p0_seed256_2d.csv
pacmap_angular_nn10_mn1p0_fp1p0_seed7_3d,10,1.0,1.0,angular,3,7,0.8790077287459487,0.7166548852059768,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp1p0_seed7_3d.csv
pacmap_angular_nn10_mn1p0_fp1p0_seed42_3d,10,1.0,1.0,angular,3,42,0.8703249473385025,0.6988912878879603,0.6108701072051858,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp1p0_seed42_3d.csv
pacmap_angular_nn10_mn1p0_fp1p0_seed99_3d,10,1.0,1.0,angular,3,99,0.8751965580194799,0.7176139928629888,0.6170531039640987,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp1p0_seed99_3d.csv
pacmap_angular_nn10_mn1p0_fp1p0_seed123_3d,10,1.0,1.0,angular,3,123,0.8615323841171937,0.7156751009283409,0.600299177262528,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp1p0_seed123_3d.csv
pacmap_angular_nn10_mn1p0_fp1p0_seed256_3d,10,1.0,1.0,angular,3,256,0.8591894739997731,0.7223355574996579,0.6009972575417601,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp1p0_seed256_3d.csv
pacmap_manhattan_nn10_mn1p0_fp1p0_seed7_2d,10,1.0,1.0,manhattan,2,7,0.8692999123035701,0.6465578976240901,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn1p0_fp1p0_seed7_2d.csv
pacmap_manhattan_nn10_mn1p0_fp1p0_seed42_2d,10,1.0,1.0,manhattan,2,42,0.8757292256037146,0.6507600162893148,0.5982547993019197,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn1p0_fp1p0_seed42_2d.csv
pacmap_manhattan_nn10_mn1p0_fp1p0_seed99_2d,10,1.0,1.0,manhattan,2,99,0.8657606726099877,0.6683815782673174,0.5697830964846672,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn1p0_fp1p0_seed99_2d.csv
pacmap_manhattan_nn10_mn1p0_fp1p0_seed123_2d,10,1.0,1.0,manhattan,2,123,0.8755307227802387,0.6310732384940742,0.5995512341062079,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn1p0_fp1p0_seed123_2d.csv
pacmap_manhattan_nn10_mn1p0_fp1p0_seed256_2d,10,1.0,1.0,manhattan,2,256,0.8675059112554631,0.6520756250440596,0.5700822737471952,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn1p0_fp1p0_seed256_2d.csv
pacmap_manhattan_nn10_mn1p0_fp1p0_seed7_3d,10,1.0,1.0,manhattan,3,7,0.8782148558738962,0.6824755719459379,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn1p0_fp1p0_seed7_3d.csv
pacmap_manhattan_nn10_mn1p0_fp1p0_seed42_3d,10,1.0,1.0,manhattan,3,42,0.8859751361078192,0.688456067319266,0.6193467963101471,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn1p0_fp1p0_seed42_3d.csv
pacmap_manhattan_nn10_mn1p0_fp1p0_seed99_3d,10,1.0,1.0,manhattan,3,99,0.8618586558197833,0.6930301839774369,0.6113188730989778,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn1p0_fp1p0_seed99_3d.csv
pacmap_manhattan_nn10_mn1p0_fp1p0_seed123_3d,10,1.0,1.0,manhattan,3,123,0.8748864519071792,0.6930970431102115,0.6195961106955872,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn1p0_fp1p0_seed123_3d.csv
pacmap_manhattan_nn10_mn1p0_fp1p0_seed256_3d,10,1.0,1.0,manhattan,3,256,0.8720318970623784,0.6936741279587163,0.5926202941909748,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn1p0_fp1p0_seed256_3d.csv
pacmap_euclidean_nn10_mn1p0_fp2p0_seed7_2d,10,1.0,2.0,euclidean,2,7,0.884652935022296,0.7002313718632559,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp2p0_seed7_2d.csv
pacmap_euclidean_nn10_mn1p0_fp2p0_seed42_2d,10,1.0,2.0,euclidean,2,42,0.8825473099660864,0.7088649061290937,0.6062328596360009,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp2p0_seed42_2d.csv
pacmap_euclidean_nn10_mn1p0_fp2p0_seed99_2d,10,1.0,2.0,euclidean,2,99,0.8883540203557416,0.6948262257856572,0.6015457491897283,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp2p0_seed99_2d.csv
pacmap_euclidean_nn10_mn1p0_fp2p0_seed123_2d,10,1.0,2.0,euclidean,2,123,0.8783577657636326,0.6814637784151758,0.6083769633507854,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp2p0_seed123_2d.csv
pacmap_euclidean_nn10_mn1p0_fp2p0_seed256_2d,10,1.0,2.0,euclidean,2,256,0.8753196214216081,0.7078453129382917,0.5907255048616304,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp2p0_seed256_2d.csv
pacmap_euclidean_nn10_mn1p0_fp2p0_seed7_3d,10,1.0,2.0,euclidean,3,7,0.8879525369161746,0.7196279626448391,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp2p0_seed7_3d.csv
pacmap_euclidean_nn10_mn1p0_fp2p0_seed42_3d,10,1.0,2.0,euclidean,3,42,0.8890169233997678,0.7179360222864516,0.6162552979306906,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp2p0_seed42_3d.csv
pacmap_euclidean_nn10_mn1p0_fp2p0_seed99_3d,10,1.0,2.0,euclidean,3,99,0.9015951946454708,0.7235500928445251,0.6137621540762902,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp2p0_seed99_3d.csv
pacmap_euclidean_nn10_mn1p0_fp2p0_seed123_3d,10,1.0,2.0,euclidean,3,123,0.884004755567547,0.7014368051069926,0.6073298429319371,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp2p0_seed123_3d.csv
pacmap_euclidean_nn10_mn1p0_fp2p0_seed256_3d,10,1.0,2.0,euclidean,3,256,0.875827585251669,0.7256288041030609,0.6229867863375718,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp2p0_seed256_3d.csv
pacmap_angular_nn10_mn1p0_fp2p0_seed7_2d,10,1.0,2.0,angular,2,7,0.8601584607322253,0.721347661430703,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp2p0_seed7_2d.csv
pacmap_angular_nn10_mn1p0_fp2p0_seed42_2d,10,1.0,2.0,angular,2,42,0.8742643043654303,0.7190057724669335,0.6208426826227873,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp2p0_seed42_2d.csv
pacmap_angular_nn10_mn1p0_fp2p0_seed99_2d,10,1.0,2.0,angular,2,99,0.8679798742195644,0.7293703037606468,0.6102218898030416,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp2p0_seed99_2d.csv
pacmap_angular_nn10_mn1p0_fp2p0_seed123_2d,10,1.0,2.0,angular,2,123,0.8634473235133064,0.7184717689863312,0.6063824482672651,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp2p0_seed123_2d.csv
pacmap_angular_nn10_mn1p0_fp2p0_seed256_2d,10,1.0,2.0,angular,2,256,0.8598002752704037,0.7139926492491654,0.625081027175268,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp2p0_seed256_2d.csv
pacmap_angular_nn10_mn1p0_fp2p0_seed7_3d,10,1.0,2.0,angular,3,7,0.8724228311261231,0.723634951216221,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp2p0_seed7_3d.csv
pacmap_angular_nn10_mn1p0_fp2p0_seed42_3d,10,1.0,2.0,angular,3,42,0.871245171668323,0.7301801211539172,0.6329094988780853,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp2p0_seed42_3d.csv
pacmap_angular_nn10_mn1p0_fp2p0_seed99_3d,10,1.0,2.0,angular,3,99,0.8711310638514254,0.7436748671862247,0.6208426826227873,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp2p0_seed99_3d.csv
pacmap_angular_nn10_mn1p0_fp2p0_seed123_3d,10,1.0,2.0,angular,3,123,0.8706142582783192,0.7290174979397387,0.6212415856394913,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp2p0_seed123_3d.csv
pacmap_angular_nn10_mn1p0_fp2p0_seed256_3d,10,1.0,2.0,angular,3,256,0.8565021533249317,0.7371638514080817,0.6280727998005485,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp2p0_seed256_3d.csv
pacmap_manhattan_nn10_mn1p0_fp2p0_seed7_2d,10,1.0,2.0,manhattan,2,7,0.8822632357667859,0.7045648558643157,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn1p0_fp2p0_seed7_2d.csv
pacmap_manhattan_nn10_mn1p0_fp2p0_seed42_2d,10,1.0,2.0,manhattan,2,42,0.8762775654621026,0.706788317461605,0.6219895287958115,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn1p0_fp2p0_seed42_2d.csv
pacmap_manhattan_nn10_mn1p0_fp2p0_seed99_2d,10,1.0,2.0,manhattan,2,99,0.8671538353242434,0.703960127751835,0.618748441785091,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn1p0_fp2p0_seed99_2d.csv
pacmap_manhattan_nn10_mn1p0_fp2p0_seed123_2d,10,1.0,2.0,manhattan,2,123,0.8748238387053563,0.700967105801151,0.6350037397157816,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn1p0_fp2p0_seed123_2d.csv
pacmap_manhattan_nn10_mn1p0_fp2p0_seed256_2d,10,1.0,2.0,manhattan,2,256,0.8618224160575161,0.6858243609911477,0.6067314884068811,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn1p0_fp2p0_seed256_2d.csv
pacmap_manhattan_nn10_mn1p0_fp2p0_seed7_3d,10,1.0,2.0,manhattan,3,7,0.8882245817912461,0.7049239191903405,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn1p0_fp2p0_seed7_3d.csv
pacmap_manhattan_nn10_mn1p0_fp2p0_seed42_3d,10,1.0,2.0,manhattan,3,42,0.8857455164204071,0.7198527967292193,0.6279730740463725,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn1p0_fp2p0_seed42_3d.csv
pacmap_manhattan_nn10_mn1p0_fp2p0_seed99_3d,10,1.0,2.0,manhattan,3,99,0.8714136960497141,0.7249631314461585,0.6218898030416355,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn1p0_fp2p0_seed99_3d.csv
pacmap_manhattan_nn10_mn1p0_fp2p0_seed123_3d,10,1.0,2.0,manhattan,3,123,0.8835879793277771,0.7162780030555363,0.6417352281226627,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn1p0_fp2p0_seed123_3d.csv
pacmap_manhattan_nn10_mn1p0_fp2p0_seed256_3d,10,1.0,2.0,manhattan,3,256,0.8797963515097561,0.7083470020780898,0.6302667663924209,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn1p0_fp2p0_seed256_3d.csv
pacmap_euclidean_nn10_mn1p0_fp4p0_seed7_2d,10,1.0,4.0,euclidean,2,7,0.8822047588310229,0.7494920656513336,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp4p0_seed7_2d.csv
pacmap_euclidean_nn10_mn1p0_fp4p0_seed42_2d,10,1.0,4.0,euclidean,2,42,0.8858325677446384,0.7181973107504931,0.6055347793567689,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp4p0_seed42_2d.csv
pacmap_euclidean_nn10_mn1p0_fp4p0_seed99_2d,10,1.0,4.0,euclidean,2,99,0.8858272930567272,0.7262815101476762,0.5953627524308153,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp4p0_seed99_2d.csv
pacmap_euclidean_nn10_mn1p0_fp4p0_seed123_2d,10,1.0,4.0,euclidean,2,123,0.8751445700882694,0.7350593035713571,0.6089753178758415,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp4p0_seed123_2d.csv
pacmap_euclidean_nn10_mn1p0_fp4p0_seed256_2d,10,1.0,4.0,euclidean,2,256,0.8586141155961138,0.7476193430438616,0.6014958863126403,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp4p0_seed256_2d.csv
pacmap_euclidean_nn10_mn1p0_fp4p0_seed7_3d,10,1.0,4.0,euclidean,3,7,0.887332210849388,0.7421594157020486,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp4p0_seed7_3d.csv
pacmap_euclidean_nn10_mn1p0_fp4p0_seed42_3d,10,1.0,4.0,euclidean,3,42,0.8923098465521186,0.7316270910216963,0.6357018199950136,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp4p0_seed42_3d.csv
pacmap_euclidean_nn10_mn1p0_fp4p0_seed99_3d,10,1.0,4.0,euclidean,3,99,0.8931603235698481,0.7335874417840834,0.6333084018947893,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp4p0_seed99_3d.csv
pacmap_euclidean_nn10_mn1p0_fp4p0_seed123_3d,10,1.0,4.0,euclidean,3,123,0.8894185965763102,0.735895442486863,0.6368985290451259,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp4p0_seed123_3d.csv
pacmap_euclidean_nn10_mn1p0_fp4p0_seed256_3d,10,1.0,4.0,euclidean,3,256,0.8737881404524165,0.7473906292223507,0.6416853652455747,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn10_mn1p0_fp4p0_seed256_3d.csv
pacmap_angular_nn10_mn1p0_fp4p0_seed7_2d,10,1.0,4.0,angular,2,7,0.8638275184642538,0.7409812090987152,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp4p0_seed7_2d.csv
pacmap_angular_nn10_mn1p0_fp4p0_seed42_2d,10,1.0,4.0,angular,2,42,0.8728572529045885,0.7457720499268717,0.6172525554724508,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp4p0_seed42_2d.csv
pacmap_angular_nn10_mn1p0_fp4p0_seed99_2d,10,1.0,4.0,angular,2,99,0.8794855623443445,0.7445413895565101,0.6236350037397157,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp4p0_seed99_2d.csv
pacmap_angular_nn10_mn1p0_fp4p0_seed123_2d,10,1.0,4.0,angular,2,123,0.8658925398077661,0.7497212924248329,0.6316629269508851,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp4p0_seed123_2d.csv
pacmap_angular_nn10_mn1p0_fp4p0_seed256_2d,10,1.0,4.0,angular,2,256,0.8762884943118753,0.7410415828766155,0.6291697830964846,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp4p0_seed256_2d.csv
pacmap_angular_nn10_mn1p0_fp4p0_seed7_3d,10,1.0,4.0,angular,3,7,0.8753782121995562,0.7471091998912021,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp4p0_seed7_3d.csv
pacmap_angular_nn10_mn1p0_fp4p0_seed42_3d,10,1.0,4.0,angular,3,42,0.8705310016935922,0.7484050726491582,0.6443779606083272,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp4p0_seed42_3d.csv
pacmap_angular_nn10_mn1p0_fp4p0_seed99_3d,10,1.0,4.0,angular,3,99,0.8788858417130668,0.7655961021874259,0.6417352281226627,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp4p0_seed99_3d.csv
pacmap_angular_nn10_mn1p0_fp4p0_seed123_3d,10,1.0,4.0,angular,3,123,0.8752143174003606,0.7579394318477284,0.6379955123410621,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp4p0_seed123_3d.csv
pacmap_angular_nn10_mn1p0_fp4p0_seed256_3d,10,1.0,4.0,angular,3,256,0.8688205228619774,0.7519584596911797,0.6405883819496385,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn10_mn1p0_fp4p0_seed256_3d.csv
pacmap_manhattan_nn10_mn1p0_fp4p0_seed7_2d,10,1.0,4.0,manhattan,2,7,0.8754653014711826,0.7292042369576649,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn1p0_fp4p0_seed7_2d.csv
pacmap_manhattan_nn10_mn1p0_fp4p0_seed42_2d,10,1.0,4.0,manhattan,2,42,0.8671140664542372,0.7313181400695419,0.6260782847170281,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn1p0_fp4p0_seed42_2d.csv
pacmap_manhattan_nn10_mn1p0_fp4p0_seed99_2d,10,1.0,4.0,manhattan,2,99,0.8771127496796292,0.7272089750743255,0.5950137122911991,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn10_mn1p0_fp4p0_seed99_2d.csv
