run_id,hidden_dims,lr,lambda_breed,lambda_clade,n_components,seed,target_metric,trustworthiness,silhouette_breed,seed_stability_vs_base,embedding_csv
phyloae_h1024x128_lr0p0003_lb0p1_lc1p0_seed1337_3d,"(1024, 128)",0.0003,0.1,1.0,3,1337,euclidean,0.9130723842765728,0.7525419761990081,0.6118175018698578,results/embeddings/phyloae_h1024x128_lr0p0003_lb0p1_lc1p0_seed1337_3d.csv
phyloae_h1024x128_lr0p0003_lb1p0_lc0p1_seed42_2d,"(1024, 128)",0.0003,1.0,0.1,2,42,euclidean,0.8564479264974137,0.7347001983940695,1.0,results/embeddings/phyloae_h1024x128_lr0p0003_lb1p0_lc0p1_seed42_2d.csv
phyloae_h1024x128_lr0p0003_lb1p0_lc0p1_seed123_2d,"(1024, 128)",0.0003,1.0,0.1,2,123,euclidean,0.8663255575326149,0.7157758713914434,0.5083520319122414,results/embeddings/phyloae_h1024x128_lr0p0003_lb1p0_lc0p1_seed123_2d.csv
phyloae_h1024x128_lr0p0003_lb1p0_lc0p1_seed256_2d,"(1024, 128)",0.0003,1.0,0.1,2,256,euclidean,0.8583378965075874,0.7238536020324621,0.5240089753178759,results/embeddings/phyloae_h1024x128_lr0p0003_lb1p0_lc0p1_seed256_2d.csv
phyloae_h1024x128_lr0p0003_lb1p0_lc0p1_seed789_2d,"(1024, 128)",0.0003,1.0,0.1,2,789,euclidean,0.8794552423757043,0.7412711712092211,0.5583146347544253,results/embeddings/phyloae_h1024x128_lr0p0003_lb1p0_lc0p1_seed789_2d.csv
phyloae_h1024x128_lr0p0003_lb1p0_lc0p1_seed1337_2d,"(1024, 128)",0.0003,1.0,0.1,2,1337,euclidean,0.8717949155803276,0.7171911257901417,0.5523809523809523,results/embeddings/phyloae_h1024x128_lr0p0003_lb1p0_lc0p1_seed1337_2d.csv
phyloae_h1024x128_lr0p0003_lb1p0_lc0p1_seed42_3d,"(1024, 128)",0.0003,1.0,0.1,3,42,euclidean,0.8993576644440877,0.7463551459919627,1.0,results/embeddings/phyloae_h1024x128_lr0p0003_lb1p0_lc0p1_seed42_3d.csv
phyloae_h1024x128_lr0p0003_lb1p0_lc0p1_seed123_3d,"(1024, 128)",0.0003,1.0,0.1,3,123,euclidean,0.8927014636689743,0.7495541276357047,0.5895287958115184,results/embeddings/phyloae_h1024x128_lr0p0003_lb1p0_lc0p1_seed123_3d.csv
phyloae_h1024x128_lr0p0003_lb1p0_lc0p1_seed256_3d,"(1024, 128)",0.0003,1.0,0.1,3,256,euclidean,0.8859320658144441,0.7529666233459116,0.5750685614559959,results/embeddings/phyloae_h1024x128_lr0p0003_lb1p0_lc0p1_seed256_3d.csv
phyloae_h1024x128_lr0p0003_lb1p0_lc0p1_seed789_3d,"(1024, 128)",0.0003,1.0,0.1,3,789,euclidean,0.9009251195437813,0.7460282524684148,0.5875841436050859,results/embeddings/phyloae_h1024x128_lr0p0003_lb1p0_lc0p1_seed789_3d.csv
phyloae_h1024x128_lr0p0003_lb1p0_lc0p1_seed1337_3d,"(1024, 128)",0.0003,1.0,0.1,3,1337,euclidean,0.8904661723638988,0.7337223042623129,0.6018449264522563,results/embeddings/phyloae_h1024x128_lr0p0003_lb1p0_lc0p1_seed1337_3d.csv
phyloae_h1024x128_lr0p0003_lb1p0_lc1p0_seed42_2d,"(1024, 128)",0.0003,1.0,1.0,2,42,euclidean,0.865568355211904,0.7119108055852441,1.0,results/embeddings/phyloae_h1024x128_lr0p0003_lb1p0_lc1p0_seed42_2d.csv
phyloae_h1024x128_lr0p0003_lb1p0_lc1p0_seed123_2d,"(1024, 128)",0.0003,1.0,1.0,2,123,euclidean,0.8746030607609895,0.6966694391344648,0.5486910994764398,results/embeddings/phyloae_h1024x128_lr0p0003_lb1p0_lc1p0_seed123_2d.csv
phyloae_h1024x128_lr0p0003_lb1p0_lc1p0_seed256_2d,"(1024, 128)",0.0003,1.0,1.0,2,256,euclidean,0.8699088920992385,0.7225507628878354,0.5657442034405386,results/embeddings/phyloae_h1024x128_lr0p0003_lb1p0_lc1p0_seed256_2d.csv
phyloae_h1024x128_lr0p0003_lb1p0_lc1p0_seed789_2d,"(1024, 128)",0.0003,1.0,1.0,2,789,euclidean,0.8672290091138259,0.706515134513898,0.5537272500623286,results/embeddings/phyloae_h1024x128_lr0p0003_lb1p0_lc1p0_seed789_2d.csv
phyloae_h1024x128_lr0p0003_lb1p0_lc1p0_seed1337_2d,"(1024, 128)",0.0003,1.0,1.0,2,1337,euclidean,0.8850977543870034,0.7059944460644288,0.5584143605086014,results/embeddings/phyloae_h1024x128_lr0p0003_lb1p0_lc1p0_seed1337_2d.csv
phyloae_h1024x128_lr0p0003_lb1p0_lc1p0_seed42_3d,"(1024, 128)",0.0003,1.0,1.0,3,42,euclidean,0.9016705961194235,0.7262445207762627,1.0,results/embeddings/phyloae_h1024x128_lr0p0003_lb1p0_lc1p0_seed42_3d.csv
phyloae_h1024x128_lr0p0003_lb1p0_lc1p0_seed123_3d,"(1024, 128)",0.0003,1.0,1.0,3,123,euclidean,0.9087639129380505,0.7436604710481597,0.6274245823984045,results/embeddings/phyloae_h1024x128_lr0p0003_lb1p0_lc1p0_seed123_3d.csv
phyloae_h1024x128_lr0p0003_lb1p0_lc1p0_seed256_3d,"(1024, 128)",0.0003,1.0,1.0,3,256,euclidean,0.8984265492118896,0.7620853907245325,0.625081027175268,results/embeddings/phyloae_h1024x128_lr0p0003_lb1p0_lc1p0_seed256_3d.csv
phyloae_h1024x128_lr0p0003_lb1p0_lc1p0_seed789_3d,"(1024, 128)",0.0003,1.0,1.0,3,789,euclidean,0.9030965074356023,0.7558236021509065,0.6077786088257293,results/embeddings/phyloae_h1024x128_lr0p0003_lb1p0_lc1p0_seed789_3d.csv
phyloae_h1024x128_lr0p0003_lb1p0_lc1p0_seed1337_3d,"(1024, 128)",0.0003,1.0,1.0,3,1337,euclidean,0.9002255972635375,0.7376084563550596,0.6112191473448019,results/embeddings/phyloae_h1024x128_lr0p0003_lb1p0_lc1p0_seed1337_3d.csv
phyloae_h1024x128_lr0p0003_lb10p0_lc0p1_seed42_2d,"(1024, 128)",0.0003,10.0,0.1,2,42,euclidean,0.8626254588314404,0.6836646239179146,1.0,results/embeddings/phyloae_h1024x128_lr0p0003_lb10p0_lc0p1_seed42_2d.csv
phyloae_h1024x128_lr0p0003_lb10p0_lc0p1_seed123_2d,"(1024, 128)",0.0003,10.0,0.1,2,123,euclidean,0.859778227833883,0.6646635889708176,0.5603590127150337,results/embeddings/phyloae_h1024x128_lr0p0003_lb10p0_lc0p1_seed123_2d.csv
phyloae_h1024x128_lr0p0003_lb10p0_lc0p1_seed256_2d,"(1024, 128)",0.0003,10.0,0.1,2,256,euclidean,0.8632181971420299,0.6583532835153754,0.5532286212914486,results/embeddings/phyloae_h1024x128_lr0p0003_lb10p0_lc0p1_seed256_2d.csv
phyloae_h1024x128_lr0p0003_lb10p0_lc0p1_seed789_2d,"(1024, 128)",0.0003,10.0,0.1,2,789,euclidean,0.8741028761469126,0.6706349599871825,0.5622039391672901,results/embeddings/phyloae_h1024x128_lr0p0003_lb10p0_lc0p1_seed789_2d.csv
phyloae_h1024x128_lr0p0003_lb10p0_lc0p1_seed1337_2d,"(1024, 128)",0.0003,10.0,0.1,2,1337,euclidean,0.8658635859453474,0.6624037942986812,0.5858389429070058,results/embeddings/phyloae_h1024x128_lr0p0003_lb10p0_lc0p1_seed1337_2d.csv
phyloae_h1024x128_lr0p0003_lb10p0_lc0p1_seed42_3d,"(1024, 128)",0.0003,10.0,0.1,3,42,euclidean,0.9023069739343138,0.7465621202085289,1.0,results/embeddings/phyloae_h1024x128_lr0p0003_lb10p0_lc0p1_seed42_3d.csv
phyloae_h1024x128_lr0p0003_lb10p0_lc0p1_seed123_3d,"(1024, 128)",0.0003,10.0,0.1,3,123,euclidean,0.8938657276963237,0.734971258884002,0.6578908002991772,results/embeddings/phyloae_h1024x128_lr0p0003_lb10p0_lc0p1_seed123_3d.csv
phyloae_h1024x128_lr0p0003_lb10p0_lc0p1_seed256_3d,"(1024, 128)",0.0003,10.0,0.1,3,256,euclidean,0.8947615897985259,0.7388498695393618,0.636599351782598,results/embeddings/phyloae_h1024x128_lr0p0003_lb10p0_lc0p1_seed256_3d.csv
phyloae_h1024x128_lr0p0003_lb10p0_lc0p1_seed789_3d,"(1024, 128)",0.0003,10.0,0.1,3,789,euclidean,0.9061911554488475,0.7314096021623469,0.6463724756918474,results/embeddings/phyloae_h1024x128_lr0p0003_lb10p0_lc0p1_seed789_3d.csv
phyloae_h1024x128_lr0p0003_lb10p0_lc0p1_seed1337_3d,"(1024, 128)",0.0003,10.0,0.1,3,1337,euclidean,0.8912149124155149,0.7227896796450313,0.6050361505858889,results/embeddings/phyloae_h1024x128_lr0p0003_lb10p0_lc0p1_seed1337_3d.csv
phyloae_h1024x128_lr0p0003_lb10p0_lc1p0_seed42_2d,"(1024, 128)",0.0003,10.0,1.0,2,42,euclidean,0.869513024874138,0.6907214478202832,1.0,results/embeddings/phyloae_h1024x128_lr0p0003_lb10p0_lc1p0_seed42_2d.csv
phyloae_h1024x128_lr0p0003_lb10p0_lc1p0_seed123_2d,"(1024, 128)",0.0003,10.0,1.0,2,123,euclidean,0.866619687791602,0.665709209438311,0.5709798055347794,results/embeddings/phyloae_h1024x128_lr0p0003_lb10p0_lc1p0_seed123_2d.csv
phyloae_h1024x128_lr0p0003_lb10p0_lc1p0_seed256_2d,"(1024, 128)",0.0003,10.0,1.0,2,256,euclidean,0.8731408337877534,0.6944758654963147,0.556619296933433,results/embeddings/phyloae_h1024x128_lr0p0003_lb10p0_lc1p0_seed256_2d.csv
phyloae_h1024x128_lr0p0003_lb10p0_lc1p0_seed789_2d,"(1024, 128)",0.0003,10.0,1.0,2,789,euclidean,0.879340679190066,0.6924537988078132,0.5741710296684119,results/embeddings/phyloae_h1024x128_lr0p0003_lb10p0_lc1p0_seed789_2d.csv
phyloae_h1024x128_lr0p0003_lb10p0_lc1p0_seed1337_2d,"(1024, 128)",0.0003,10.0,1.0,2,1337,euclidean,0.8727898583309901,0.6685940568737759,0.5860383944153579,results/embeddings/phyloae_h1024x128_lr0p0003_lb10p0_lc1p0_seed1337_2d.csv
phyloae_h1024x128_lr0p0003_lb10p0_lc1p0_seed42_3d,"(1024, 128)",0.0003,10.0,1.0,3,42,euclidean,0.9015893507466339,0.7458785669898859,1.0,results/embeddings/phyloae_h1024x128_lr0p0003_lb10p0_lc1p0_seed42_3d.csv
phyloae_h1024x128_lr0p0003_lb10p0_lc1p0_seed123_3d,"(1024, 128)",0.0003,10.0,1.0,3,123,euclidean,0.9003657749408305,0.7472782737129153,0.6656694091249065,results/embeddings/phyloae_h1024x128_lr0p0003_lb10p0_lc1p0_seed123_3d.csv
phyloae_h1024x128_lr0p0003_lb10p0_lc1p0_seed256_3d,"(1024, 128)",0.0003,10.0,1.0,3,256,euclidean,0.8975693555052373,0.7612884119486222,0.6106706556968338,results/embeddings/phyloae_h1024x128_lr0p0003_lb10p0_lc1p0_seed256_3d.csv
phyloae_h1024x128_lr0p0003_lb10p0_lc1p0_seed789_3d,"(1024, 128)",0.0003,10.0,1.0,3,789,euclidean,0.910070100222865,0.7445988236918606,0.655646970830217,results/embeddings/phyloae_h1024x128_lr0p0003_lb10p0_lc1p0_seed789_3d.csv
phyloae_h1024x128_lr0p0003_lb10p0_lc1p0_seed1337_3d,"(1024, 128)",0.0003,10.0,1.0,3,1337,euclidean,0.8919918094342537,0.7107567790273643,0.6158065320368985,results/embeddings/phyloae_h1024x128_lr0p0003_lb10p0_lc1p0_seed1337_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb0p1_lc0p1_seed42_2d,"(512, 64)",0.001,0.1,0.1,2,42,manhattan,0.8887157349253024,0.761337076340734,1.0,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb0p1_lc0p1_seed42_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb0p1_lc0p1_seed123_2d,"(512, 64)",0.001,0.1,0.1,2,123,manhattan,0.8823101007996654,0.7620247634120892,0.5455497382198954,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb0p1_lc0p1_seed123_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb0p1_lc0p1_seed256_2d,"(512, 64)",0.001,0.1,0.1,2,256,manhattan,0.8987445104349644,0.7558589689284699,0.5457491897282474,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb0p1_lc0p1_seed256_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb0p1_lc0p1_seed789_2d,"(512, 64)",0.001,0.1,0.1,2,789,manhattan,0.8839147443465022,0.738044739911092,0.5442533034156072,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb0p1_lc0p1_seed789_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb0p1_lc0p1_seed1337_2d,"(512, 64)",0.001,0.1,0.1,2,1337,manhattan,0.8811367673449004,0.7463948924801299,0.5424083769633509,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb0p1_lc0p1_seed1337_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb0p1_lc0p1_seed42_3d,"(512, 64)",0.001,0.1,0.1,3,42,manhattan,0.9038308274771016,0.7831023854527277,1.0,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb0p1_lc0p1_seed42_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb0p1_lc0p1_seed123_3d,"(512, 64)",0.001,0.1,0.1,3,123,manhattan,0.9042673743096894,0.7873795227919043,0.5514335577162802,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb0p1_lc0p1_seed123_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb0p1_lc0p1_seed256_3d,"(512, 64)",0.001,0.1,0.1,3,256,manhattan,0.9131683152912444,0.781743202504272,0.5525305410122164,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb0p1_lc0p1_seed256_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb0p1_lc0p1_seed789_3d,"(512, 64)",0.001,0.1,0.1,3,789,manhattan,0.9124618106903124,0.7760202458452675,0.5444028920468711,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb0p1_lc0p1_seed789_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb0p1_lc0p1_seed1337_3d,"(512, 64)",0.001,0.1,0.1,3,1337,manhattan,0.9071795333001673,0.7780772634481486,0.5805534779356769,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb0p1_lc0p1_seed1337_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb0p1_lc1p0_seed42_2d,"(512, 64)",0.001,0.1,1.0,2,42,manhattan,0.8882260237922578,0.7192042575542658,1.0,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb0p1_lc1p0_seed42_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb0p1_lc1p0_seed123_2d,"(512, 64)",0.001,0.1,1.0,2,123,manhattan,0.879750776688308,0.7308687998611069,0.5342807279980055,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb0p1_lc1p0_seed123_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb0p1_lc1p0_seed256_2d,"(512, 64)",0.001,0.1,1.0,2,256,manhattan,0.8837969176848901,0.7410380471085765,0.5400648217402144,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb0p1_lc1p0_seed256_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb0p1_lc1p0_seed789_2d,"(512, 64)",0.001,0.1,1.0,2,789,manhattan,0.8865967144386423,0.7449049917834566,0.5329344303166292,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb0p1_lc1p0_seed789_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb0p1_lc1p0_seed1337_2d,"(512, 64)",0.001,0.1,1.0,2,1337,manhattan,0.8948102763063676,0.7190512221277038,0.5591623036649215,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb0p1_lc1p0_seed1337_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb0p1_lc1p0_seed42_3d,"(512, 64)",0.001,0.1,1.0,3,42,manhattan,0.9078482422956353,0.7644233179472255,1.0,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb0p1_lc1p0_seed42_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb0p1_lc1p0_seed123_3d,"(512, 64)",0.001,0.1,1.0,3,123,manhattan,0.9102938001166503,0.7760109394238949,0.6309149837945649,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb0p1_lc1p0_seed123_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb0p1_lc1p0_seed256_3d,"(512, 64)",0.001,0.1,1.0,3,256,manhattan,0.9059556918625986,0.7719325131032931,0.5950137122911991,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb0p1_lc1p0_seed256_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb0p1_lc1p0_seed789_3d,"(512, 64)",0.001,0.1,1.0,3,789,manhattan,0.9128331638982145,0.7622625640850613,0.5952630266766392,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb0p1_lc1p0_seed789_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb0p1_lc1p0_seed1337_3d,"(512, 64)",0.001,0.1,1.0,3,1337,manhattan,0.9005395360627377,0.768334484045116,0.6113687359760658,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb0p1_lc1p0_seed1337_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb1p0_lc0p1_seed42_2d,"(512, 64)",0.001,1.0,0.1,2,42,manhattan,0.8643808673787875,0.7466654125947015,1.0,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb1p0_lc0p1_seed42_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb1p0_lc0p1_seed123_2d,"(512, 64)",0.001,1.0,0.1,2,123,manhattan,0.8624978037945118,0.7604263777939178,0.5306906008476688,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb1p0_lc0p1_seed123_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb1p0_lc0p1_seed256_2d,"(512, 64)",0.001,1.0,0.1,2,256,manhattan,0.8737747070745708,0.7498943563513076,0.5268511593118924,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb1p0_lc0p1_seed256_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb1p0_lc0p1_seed789_2d,"(512, 64)",0.001,1.0,0.1,2,789,manhattan,0.8678264529014009,0.7164843328619479,0.5356270256793818,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb1p0_lc0p1_seed789_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb1p0_lc0p1_seed1337_2d,"(512, 64)",0.001,1.0,0.1,2,1337,manhattan,0.8739878196451387,0.7377471816099531,0.5420593368237347,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb1p0_lc0p1_seed1337_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb1p0_lc0p1_seed42_3d,"(512, 64)",0.001,1.0,0.1,3,42,manhattan,0.8910701431034215,0.7538155088175894,1.0,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb1p0_lc0p1_seed42_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb1p0_lc0p1_seed123_3d,"(512, 64)",0.001,1.0,0.1,3,123,manhattan,0.8882527008109737,0.7568034190091489,0.5700324108701073,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb1p0_lc0p1_seed123_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb1p0_lc0p1_seed256_3d,"(512, 64)",0.001,1.0,0.1,3,256,manhattan,0.896033890059566,0.7619337366549845,0.5603091498379456,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb1p0_lc0p1_seed256_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb1p0_lc0p1_seed789_3d,"(512, 64)",0.001,1.0,0.1,3,789,manhattan,0.8954553440747229,0.7587032422734596,0.5742707554225879,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb1p0_lc0p1_seed789_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb1p0_lc0p1_seed1337_3d,"(512, 64)",0.001,1.0,0.1,3,1337,manhattan,0.8953060590226193,0.766841666373305,0.5663924208426826,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb1p0_lc0p1_seed1337_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb1p0_lc1p0_seed42_2d,"(512, 64)",0.001,1.0,1.0,2,42,manhattan,0.8726158695247127,0.7217482587735702,1.0,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb1p0_lc1p0_seed42_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb1p0_lc1p0_seed123_2d,"(512, 64)",0.001,1.0,1.0,2,123,manhattan,0.8737720887043128,0.7466336183376284,0.5352779855397657,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb1p0_lc1p0_seed123_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb1p0_lc1p0_seed256_2d,"(512, 64)",0.001,1.0,1.0,2,256,manhattan,0.8682441019312568,0.7486700685750808,0.5364746945898778,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb1p0_lc1p0_seed256_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb1p0_lc1p0_seed789_2d,"(512, 64)",0.001,1.0,1.0,2,789,manhattan,0.8720293925343054,0.7203429568249696,0.5297432061829968,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb1p0_lc1p0_seed789_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb1p0_lc1p0_seed1337_2d,"(512, 64)",0.001,1.0,1.0,2,1337,manhattan,0.8648069407303431,0.7097078116560762,0.5356768885564698,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb1p0_lc1p0_seed1337_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb1p0_lc1p0_seed42_3d,"(512, 64)",0.001,1.0,1.0,3,42,manhattan,0.882687070222034,0.7636276233286594,1.0,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb1p0_lc1p0_seed42_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb1p0_lc1p0_seed123_3d,"(512, 64)",0.001,1.0,1.0,3,123,manhattan,0.8919471832976817,0.7620323034944015,0.5809025180752929,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb1p0_lc1p0_seed123_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb1p0_lc1p0_seed256_3d,"(512, 64)",0.001,1.0,1.0,3,256,manhattan,0.901788764307591,0.7711003018442019,0.5773123909249563,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb1p0_lc1p0_seed256_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb1p0_lc1p0_seed789_3d,"(512, 64)",0.001,1.0,1.0,3,789,manhattan,0.884052910811858,0.7541752312933352,0.5543754674644727,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb1p0_lc1p0_seed789_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb1p0_lc1p0_seed1337_3d,"(512, 64)",0.001,1.0,1.0,3,1337,manhattan,0.8947726704378788,0.7632359832603727,0.5846920967339816,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb1p0_lc1p0_seed1337_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb10p0_lc0p1_seed42_2d,"(512, 64)",0.001,10.0,0.1,2,42,manhattan,0.8485182490920137,0.6743888673324476,1.0,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb10p0_lc0p1_seed42_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb10p0_lc0p1_seed123_2d,"(512, 64)",0.001,10.0,0.1,2,123,manhattan,0.8658086001699284,0.7270154031001418,0.5378209922712541,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb10p0_lc0p1_seed123_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb10p0_lc0p1_seed256_2d,"(512, 64)",0.001,10.0,0.1,2,256,manhattan,0.8650256695153776,0.7010200137006666,0.5518324607329843,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb10p0_lc0p1_seed256_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb10p0_lc0p1_seed789_2d,"(512, 64)",0.001,10.0,0.1,2,789,manhattan,0.871582941431611,0.6720850367259108,0.5253552729992521,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb10p0_lc0p1_seed789_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb10p0_lc0p1_seed1337_2d,"(512, 64)",0.001,10.0,0.1,2,1337,manhattan,0.8560497824286105,0.7119906970807572,0.5426576913487908,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb10p0_lc0p1_seed1337_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb10p0_lc0p1_seed42_3d,"(512, 64)",0.001,10.0,0.1,3,42,manhattan,0.8771615879770509,0.6937140409816285,1.0,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb10p0_lc0p1_seed42_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb10p0_lc0p1_seed123_3d,"(512, 64)",0.001,10.0,0.1,3,123,manhattan,0.8891548242333582,0.7211448505766199,0.5691348790825231,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb10p0_lc0p1_seed123_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb10p0_lc0p1_seed256_3d,"(512, 64)",0.001,10.0,0.1,3,256,manhattan,0.9062353262166789,0.73330468973715,0.5693343305908751,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb10p0_lc0p1_seed256_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb10p0_lc0p1_seed789_3d,"(512, 64)",0.001,10.0,0.1,3,789,manhattan,0.8891681058216238,0.7146320732595568,0.5703315881326353,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb10p0_lc0p1_seed789_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb10p0_lc0p1_seed1337_3d,"(512, 64)",0.001,10.0,0.1,3,1337,manhattan,0.8935876491854402,0.7504486201358235,0.5775118424333084,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb10p0_lc0p1_seed1337_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb10p0_lc1p0_seed42_2d,"(512, 64)",0.001,10.0,1.0,2,42,manhattan,0.8528392430709005,0.692625508164752,1.0,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb10p0_lc1p0_seed42_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb10p0_lc1p0_seed123_2d,"(512, 64)",0.001,10.0,1.0,2,123,manhattan,0.8613883737530011,0.7168599652161625,0.5409124906507106,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb10p0_lc1p0_seed123_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb10p0_lc1p0_seed256_2d,"(512, 64)",0.001,10.0,1.0,2,256,manhattan,0.8673634187870722,0.6989836619465692,0.543605086013463,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb10p0_lc1p0_seed256_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb10p0_lc1p0_seed789_2d,"(512, 64)",0.001,10.0,1.0,2,789,manhattan,0.8577872798054968,0.6778214114348867,0.518524058838195,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb10p0_lc1p0_seed789_2d.csv
phyloae_manhattan_h512x64_lr0p001_lb10p0_lc1p0_seed1337_2d,"(512, 64)",0.001,10.0,1.0,2,1337,manhattan,0.8630078547313003,0.693976972268794,0.5413113936674147,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb10p0_lc1p0_seed1337_2d.csv
