row_type	K	component	cv_error	delta_cv	pct_improvement	delta2_cv	mean_q_max	median_q_max	qmax_p10	qmax_p25	qmax_p75	qmax_p90	mean_h_norm	median_h_norm	mean_k_eff	median_k_eff	adjacent_mean_parent_corr	adjacent_dominant_nmi	adjacent_dominant_preserved_frac	k_cv_min	k_elbow	k_broad_default	k_fine_default	component_mass_mean_q	component_n_q_ge_0_5	component_n_q_ge_0_2	component_rank_within_k	component_embedding_separability	k_rank	is_broad_or_fine_default	embedding_nmi_max
component	18	16.0																						0.0275258556469708	10.0	46.0	14.0		18	0	-1.0
component	18	17.0																						0.0142257576664173	10.0	10.0	18.0		18	0	-1.0
component	18	18.0																						0.0370721174270755	21.0	26.0	10.0	0.9676298145299393	18	0	-1.0
k_summary	19		0.64318	0.00223	0.3455168032723486	0.0003600000000001	0.5880094233358265	0.511994	0.288927	0.344797	0.8563	0.99982	0.4690678826310728	0.575186274953169	3.4836855134426625	3.182143086558088	0.93418931743695	0.836455616640472	0.8651092690278824	30.0	10.0	8.0	15.0						20	0	-1.0
component	19	1.0																						0.0953326088257292	36.0	119.0	2.0	0.7699451032059728	20	0	-1.0
component	19	2.0																						0.0332955205684368	21.0	26.0	11.0	0.9683496357356398	20	0	-1.0
component	19	3.0																						0.0338014637247569	20.0	40.0	10.0	0.801948758445205	20	0	-1.0
component	19	4.0																						0.0393330777860882	23.0	61.0	8.0	0.9125527175527177	20	0	-1.0
component	19	5.0																						0.0242877247569184	20.0	20.0	16.0	0.873212639705035	20	0	-1.0
component	19	6.0																						0.0201762071802543	10.0	10.0	18.0		20	0	-1.0
component	19	7.0																						0.0254967442034405	20.0	20.0	15.0	0.9924098398432999	20	0	-1.0
component	19	8.0																						0.0136386058339566	10.0	10.0	19.0		20	0	-1.0
component	19	9.0																						0.027152043380703	10.0	46.0	14.0		20	0	-1.0
component	19	10.0																						0.0776335706806282	50.0	134.0	3.0	0.9149677658000422	20	0	-1.0
component	19	11.0																						0.0518355841436051	20.0	60.0	6.0	0.7964733171709917	20	0	-1.0
