run_id,n_inliers,n_outliers,distance,weight_temp,n_components,seed,trustworthiness,silhouette_breed,seed_stability_vs_base,embedding_csv
trimap_euclidean_in5_out4_seed7_2d_wt0p1,5,4,euclidean,0.1,2,7,0.6089324373194416,-0.4599799616220521,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed7_2d_wt0p1.csv
trimap_euclidean_in5_out4_seed42_2d_wt0p1,5,4,euclidean,0.1,2,42,0.6130807706508776,-0.43319626501425684,0.042333582647718776,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed42_2d_wt0p1.csv
trimap_euclidean_in5_out4_seed99_2d_wt0p1,5,4,euclidean,0.1,2,99,0.611684344460648,-0.4470124158655044,0.0399900274245824,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed99_2d_wt0p1.csv
trimap_euclidean_in5_out4_seed123_2d_wt0p1,5,4,euclidean,0.1,2,123,0.6089324373194416,-0.4599799616220521,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed123_2d_wt0p1.csv
trimap_euclidean_in5_out4_seed256_2d_wt0p1,5,4,euclidean,0.1,2,256,0.6066313452313596,-0.4442431604411442,0.04043879331837447,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed256_2d_wt0p1.csv
trimap_euclidean_in5_out4_seed7_3d_wt0p1,5,4,euclidean,0.1,3,7,0.6511489902008443,-0.32441190205150167,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed7_3d_wt0p1.csv
trimap_euclidean_in5_out4_seed42_3d_wt0p1,5,4,euclidean,0.1,3,42,0.6471677771971827,-0.35758300354315303,0.060284218399401644,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed42_3d_wt0p1.csv
trimap_euclidean_in5_out4_seed99_3d_wt0p1,5,4,euclidean,0.1,3,99,0.6471677771971827,-0.35758300354315303,0.060284218399401644,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed99_3d_wt0p1.csv
trimap_euclidean_in5_out4_seed123_3d_wt0p1,5,4,euclidean,0.1,3,123,0.6433164201793622,-0.3267125783924666,0.05883819496384942,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed123_3d_wt0p1.csv
trimap_euclidean_in5_out4_seed256_3d_wt0p1,5,4,euclidean,0.1,3,256,0.6416539448024782,-0.34842776244076457,0.06098229867863376,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed256_3d_wt0p1.csv
trimap_euclidean_in5_out4_seed7_2d_wt0p25,5,4,euclidean,0.25,2,7,0.614239835885106,-0.40838663066607944,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed7_2d_wt0p25.csv
trimap_euclidean_in5_out4_seed42_2d_wt0p25,5,4,euclidean,0.25,2,42,0.6180063045802127,-0.41473082794718463,0.048217402144103715,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed42_2d_wt0p25.csv
trimap_euclidean_in5_out4_seed99_2d_wt0p25,5,4,euclidean,0.25,2,99,0.6033699184168955,-0.41542835929437366,0.04178509099975068,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed99_2d_wt0p25.csv
trimap_euclidean_in5_out4_seed123_2d_wt0p25,5,4,euclidean,0.25,2,123,0.6033699184168955,-0.41542835929437366,0.04178509099975068,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed123_2d_wt0p25.csv
trimap_euclidean_in5_out4_seed256_2d_wt0p25,5,4,euclidean,0.25,2,256,0.6093286840184926,-0.41671891294635505,0.043729743206182996,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed256_2d_wt0p25.csv
trimap_euclidean_in5_out4_seed7_3d_wt0p25,5,4,euclidean,0.25,3,7,0.6427876232294221,-0.34661670882979606,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed7_3d_wt0p25.csv
trimap_euclidean_in5_out4_seed42_3d_wt0p25,5,4,euclidean,0.25,3,42,0.6449848912446632,-0.34383324645425667,0.06891049613562703,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed42_3d_wt0p25.csv
trimap_euclidean_in5_out4_seed99_3d_wt0p25,5,4,euclidean,0.25,3,99,0.64449647032305,-0.3243586797890243,0.06402393418100225,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed99_3d_wt0p25.csv
trimap_euclidean_in5_out4_seed123_3d_wt0p25,5,4,euclidean,0.25,3,123,0.6455684842330471,-0.3264479502563721,0.06811269010221889,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed123_3d_wt0p25.csv
trimap_euclidean_in5_out4_seed256_3d_wt0p25,5,4,euclidean,0.25,3,256,0.640559617824195,-0.3317723157836518,0.06786337571677885,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed256_3d_wt0p25.csv
trimap_euclidean_in5_out4_seed7_2d,5,4,euclidean,0.5,2,7,0.6105267591748264,-0.4143437689665955,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed7_2d.csv
trimap_euclidean_in5_out4_seed42_2d,5,4,euclidean,0.5,2,42,0.616164527761745,-0.419239107797261,0.03959112440787834,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed42_2d.csv
trimap_euclidean_in5_out4_seed99_2d,5,4,euclidean,0.5,2,99,0.6195252629090398,-0.4301109996221073,0.043929194714535026,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed99_2d.csv
trimap_euclidean_in5_out4_seed123_2d,5,4,euclidean,0.5,2,123,0.6213980048018635,-0.38769497004862935,0.07095487409623535,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed123_2d.csv
trimap_euclidean_in5_out4_seed256_2d,5,4,euclidean,0.5,2,256,0.6112746643837514,-0.43834762292923585,0.044128646222887064,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed256_2d.csv
trimap_euclidean_in5_out4_seed7_3d,5,4,euclidean,0.5,3,7,0.6558899100532896,-0.33727040877140546,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed7_3d.csv
trimap_euclidean_in5_out4_seed42_3d,5,4,euclidean,0.5,3,42,0.6509395964749907,-0.3393008550636609,0.06821241585639491,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed42_3d.csv
trimap_euclidean_in5_out4_seed99_3d,5,4,euclidean,0.5,3,99,0.6545137477720135,-0.3494503337397793,0.07354774370481178,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed99_3d.csv
trimap_euclidean_in5_out4_seed123_3d,5,4,euclidean,0.5,3,123,0.6561281058519817,-0.32101067235737196,0.0663176265270506,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed123_3d.csv
trimap_euclidean_in5_out4_seed256_3d,5,4,euclidean,0.5,3,256,0.6515705857597847,-0.3440918447376289,0.07339815507354774,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out4_seed256_3d.csv
trimap_angular_in5_out4_seed7_2d_wt0p1,5,4,angular,0.1,2,7,0.5806940730343155,-0.466798028257064,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed7_2d_wt0p1.csv
trimap_angular_in5_out4_seed42_2d_wt0p1,5,4,angular,0.1,2,42,0.583944570999007,-0.45316061358943754,0.030167040638244828,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed42_2d_wt0p1.csv
trimap_angular_in5_out4_seed99_2d_wt0p1,5,4,angular,0.1,2,99,0.5804339436412879,-0.5340443315352691,0.03236100723011718,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed99_2d_wt0p1.csv
trimap_angular_in5_out4_seed123_2d_wt0p1,5,4,angular,0.1,2,123,0.5838613903090701,-0.47911354671212864,0.02976813762154076,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed123_2d_wt0p1.csv
trimap_angular_in5_out4_seed256_2d_wt0p1,5,4,angular,0.1,2,256,0.5824705423859121,-0.4855245105285417,0.030067314884068812,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed256_2d_wt0p1.csv
trimap_angular_in5_out4_seed7_3d_wt0p1,5,4,angular,0.1,3,7,0.6042748499465131,-0.4370554473195165,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed7_3d_wt0p1.csv
trimap_angular_in5_out4_seed42_3d_wt0p1,5,4,angular,0.1,3,42,0.6042748499465131,-0.4370554473195165,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed42_3d_wt0p1.csv
trimap_angular_in5_out4_seed99_3d_wt0p1,5,4,angular,0.1,3,99,0.599179046055615,-0.4213879979610938,0.03575168287210172,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed99_3d_wt0p1.csv
trimap_angular_in5_out4_seed123_3d_wt0p1,5,4,angular,0.1,3,123,0.5945199407868849,-0.40895418191808647,0.03305908750934929,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed123_3d_wt0p1.csv
trimap_angular_in5_out4_seed256_3d_wt0p1,5,4,angular,0.1,3,256,0.5966447292775916,-0.4314123154058922,0.03146347544253303,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed256_3d_wt0p1.csv
trimap_angular_in5_out4_seed7_2d_wt0p25,5,4,angular,0.25,2,7,0.59171357913379,-0.47209535211908915,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed7_2d_wt0p25.csv
trimap_angular_in5_out4_seed42_2d_wt0p25,5,4,angular,0.25,2,42,0.5897898738894221,-0.47080951102525176,0.035352779855397656,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed42_2d_wt0p25.csv
trimap_angular_in5_out4_seed99_2d_wt0p25,5,4,angular,0.25,2,99,0.59171357913379,-0.47209535211908915,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed99_2d_wt0p25.csv
trimap_angular_in5_out4_seed123_2d_wt0p25,5,4,angular,0.25,2,123,0.5900076539895804,-0.4648097617227089,0.034953876838693596,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed123_2d_wt0p25.csv
trimap_angular_in5_out4_seed256_2d_wt0p25,5,4,angular,0.25,2,256,0.5884036934958545,-0.4685106385622014,0.03455497382198953,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed256_2d_wt0p25.csv
trimap_angular_in5_out4_seed7_3d_wt0p25,5,4,angular,0.25,3,7,0.6066722525232172,-0.39731313031359594,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed7_3d_wt0p25.csv
trimap_angular_in5_out4_seed42_3d_wt0p25,5,4,angular,0.25,3,42,0.6048632622540677,-0.38763012511091044,0.03769633507853403,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed42_3d_wt0p25.csv
trimap_angular_in5_out4_seed99_3d_wt0p25,5,4,angular,0.25,3,99,0.6111807445810171,-0.4051206696571599,0.041087010720518576,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed99_3d_wt0p25.csv
trimap_angular_in5_out4_seed123_3d_wt0p25,5,4,angular,0.25,3,123,0.6048632622540677,-0.38763012511091044,0.03769633507853403,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed123_3d_wt0p25.csv
trimap_angular_in5_out4_seed256_3d_wt0p25,5,4,angular,0.25,3,256,0.6056690372404351,-0.43416367495000446,0.0350037397157816,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed256_3d_wt0p25.csv
trimap_angular_in5_out4_seed7_2d,5,4,angular,0.5,2,7,0.6142731157505597,-0.40564110379629037,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed7_2d.csv
trimap_angular_in5_out4_seed42_2d,5,4,angular,0.5,2,42,0.6138115236372427,-0.4521906801876773,0.0368985290451259,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed42_2d.csv
trimap_angular_in5_out4_seed99_2d,5,4,angular,0.5,2,99,0.594619856278036,-0.4967664851067566,0.03091498379456494,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed99_2d.csv
trimap_angular_in5_out4_seed123_2d,5,4,angular,0.5,2,123,0.5950262349315638,-0.4854700036627923,0.029917726252804786,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed123_2d.csv
trimap_angular_in5_out4_seed256_2d,5,4,angular,0.5,2,256,0.5998350426737431,-0.479495833339405,0.029668411867364745,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed256_2d.csv
trimap_angular_in5_out4_seed7_3d,5,4,angular,0.5,3,7,0.6107590351798915,-0.41903295502938315,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed7_3d.csv
trimap_angular_in5_out4_seed42_3d,5,4,angular,0.5,3,42,0.6051356866030897,-0.42197805543327516,0.035153328347045626,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed42_3d.csv
trimap_angular_in5_out4_seed99_3d,5,4,angular,0.5,3,99,0.6128621557080283,-0.41277575360259566,0.032061829967589134,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed99_3d.csv
trimap_angular_in5_out4_seed123_3d,5,4,angular,0.5,3,123,0.6084962320134091,-0.4369121585767799,0.032909498878085267,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed123_3d.csv
trimap_angular_in5_out4_seed256_3d,5,4,angular,0.5,3,256,0.6132652708855821,-0.4209267636889225,0.03550236848666168,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_angular_in5_out4_seed256_3d.csv
trimap_manhattan_in5_out4_seed7_2d_wt0p1,5,4,manhattan,0.1,2,7,0.5813663870323127,-0.4309469093760144,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed7_2d_wt0p1.csv
trimap_manhattan_in5_out4_seed42_2d_wt0p1,5,4,manhattan,0.1,2,42,0.5871255113885825,-0.43279098293902807,0.04088755921216654,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed42_2d_wt0p1.csv
trimap_manhattan_in5_out4_seed99_2d_wt0p1,5,4,manhattan,0.1,2,99,0.5887704930163512,-0.4165395369499007,0.04103714784343057,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed99_2d_wt0p1.csv
trimap_manhattan_in5_out4_seed123_2d_wt0p1,5,4,manhattan,0.1,2,123,0.5861976596323581,-0.45196712326100813,0.043280977312390924,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed123_2d_wt0p1.csv
trimap_manhattan_in5_out4_seed256_2d_wt0p1,5,4,manhattan,0.1,2,256,0.5906773496173195,-0.40593297669892575,0.040837696335078534,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed256_2d_wt0p1.csv
trimap_manhattan_in5_out4_seed7_3d_wt0p1,5,4,manhattan,0.1,3,7,0.6161102629868319,-0.3808710044459203,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed7_3d_wt0p1.csv
trimap_manhattan_in5_out4_seed42_3d_wt0p1,5,4,manhattan,0.1,3,42,0.6295272096104055,-0.3448759587962585,0.05674395412615309,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed42_3d_wt0p1.csv
trimap_manhattan_in5_out4_seed99_3d_wt0p1,5,4,manhattan,0.1,3,99,0.6286861055992521,-0.34862583022718147,0.06502119172276241,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed99_3d_wt0p1.csv
trimap_manhattan_in5_out4_seed123_3d_wt0p1,5,4,manhattan,0.1,3,123,0.6161334488452039,-0.3549821673726518,0.06178010471204189,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed123_3d_wt0p1.csv
trimap_manhattan_in5_out4_seed256_3d_wt0p1,5,4,manhattan,0.1,3,256,0.620312823145786,-0.3352553062358742,0.058040388930441285,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed256_3d_wt0p1.csv
trimap_manhattan_in5_out4_seed7_2d_wt0p25,5,4,manhattan,0.25,2,7,0.596646778436924,-0.4153419825641627,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed7_2d_wt0p25.csv
trimap_manhattan_in5_out4_seed42_2d_wt0p25,5,4,manhattan,0.25,2,42,0.5931740984742491,-0.4105317903566198,0.04382946896035901,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed42_2d_wt0p25.csv
trimap_manhattan_in5_out4_seed99_2d_wt0p25,5,4,manhattan,0.25,2,99,0.5960196597864245,-0.43005340351956034,0.046970830216903514,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed99_2d_wt0p25.csv
trimap_manhattan_in5_out4_seed123_2d_wt0p25,5,4,manhattan,0.25,2,123,0.589560216254615,-0.4326096268488566,0.04058838194963849,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed123_2d_wt0p25.csv
trimap_manhattan_in5_out4_seed256_2d_wt0p25,5,4,manhattan,0.25,2,256,0.594960282358977,-0.4156385262764973,0.04198454250810272,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed256_2d_wt0p25.csv
trimap_manhattan_in5_out4_seed7_3d_wt0p25,5,4,manhattan,0.25,3,7,0.6292070853858132,-0.36239951317388874,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed7_3d_wt0p25.csv
trimap_manhattan_in5_out4_seed42_3d_wt0p25,5,4,manhattan,0.25,3,42,0.6247798387008027,-0.3456384559219304,0.06920967339815508,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed42_3d_wt0p25.csv
trimap_manhattan_in5_out4_seed99_3d_wt0p25,5,4,manhattan,0.25,3,99,0.632256879578116,-0.33185319932341845,0.06666666666666667,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed99_3d_wt0p25.csv
trimap_manhattan_in5_out4_seed123_3d_wt0p25,5,4,manhattan,0.25,3,123,0.6259279750852583,-0.3480917815461766,0.06267763649962603,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed123_3d_wt0p25.csv
trimap_manhattan_in5_out4_seed256_3d_wt0p25,5,4,manhattan,0.25,3,256,0.6227998574695842,-0.3481278111981719,0.062627773622538,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed256_3d_wt0p25.csv
trimap_manhattan_in5_out4_seed7_2d,5,4,manhattan,0.5,2,7,0.5974868958158064,-0.42869483291781185,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed7_2d.csv
trimap_manhattan_in5_out4_seed42_2d,5,4,manhattan,0.5,2,42,0.5990445604875785,-0.4104488740553679,0.04682124158563949,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed42_2d.csv
trimap_manhattan_in5_out4_seed99_2d,5,4,manhattan,0.5,2,99,0.5981996617369206,-0.4087195083167179,0.046173024183495386,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed99_2d.csv
trimap_manhattan_in5_out4_seed123_2d,5,4,manhattan,0.5,2,123,0.5988847640070476,-0.40608502293176685,0.04377960608327101,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed123_2d.csv
trimap_manhattan_in5_out4_seed256_2d,5,4,manhattan,0.5,2,256,0.6017095301467388,-0.4214814019681803,0.044377960608327105,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed256_2d.csv
trimap_manhattan_in5_out4_seed7_3d,5,4,manhattan,0.5,3,7,0.6323981956772604,-0.34424626540528536,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed7_3d.csv
trimap_manhattan_in5_out4_seed42_3d,5,4,manhattan,0.5,3,42,0.6339466391320369,-0.3360395684184535,0.06706556968337073,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed42_3d.csv
trimap_manhattan_in5_out4_seed99_3d,5,4,manhattan,0.5,3,99,0.6320165587253015,-0.32331662285548596,0.07050610820244327,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed99_3d.csv
trimap_manhattan_in5_out4_seed123_3d,5,4,manhattan,0.5,3,123,0.6384542583997508,-0.3379483879534492,0.06641735228122662,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed123_3d.csv
trimap_manhattan_in5_out4_seed256_3d,5,4,manhattan,0.5,3,256,0.637923981501404,-0.34262262796485565,0.06950885066068313,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_manhattan_in5_out4_seed256_3d.csv
trimap_euclidean_in5_out8_seed7_2d_wt0p1,5,8,euclidean,0.1,2,7,0.6244862017579511,-0.3697906932090979,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out8_seed7_2d_wt0p1.csv
trimap_euclidean_in5_out8_seed42_2d_wt0p1,5,8,euclidean,0.1,2,42,0.6323717463429147,-0.3482995258141149,0.07274993767140364,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out8_seed42_2d_wt0p1.csv
trimap_euclidean_in5_out8_seed99_2d_wt0p1,5,8,euclidean,0.1,2,99,0.6279541382962455,-0.35316182851985295,0.07319870356519571,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out8_seed99_2d_wt0p1.csv
trimap_euclidean_in5_out8_seed123_2d_wt0p1,5,8,euclidean,0.1,2,123,0.6244862017579511,-0.3697906932090979,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out8_seed123_2d_wt0p1.csv
trimap_euclidean_in5_out8_seed256_2d_wt0p1,5,8,euclidean,0.1,2,256,0.629382402350917,-0.3658398278151546,0.07070555971079531,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out8_seed256_2d_wt0p1.csv
trimap_euclidean_in5_out8_seed7_3d_wt0p1,5,8,euclidean,0.1,3,7,0.670459357011749,-0.2725800348834627,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out8_seed7_3d_wt0p1.csv
trimap_euclidean_in5_out8_seed42_3d_wt0p1,5,8,euclidean,0.1,3,42,0.6693048834123209,-0.2730939320464461,0.1100972326103216,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out8_seed42_3d_wt0p1.csv
trimap_euclidean_in5_out8_seed99_3d_wt0p1,5,8,euclidean,0.1,3,99,0.6750630211363196,-0.2725565342147758,0.1119421590625779,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out8_seed99_3d_wt0p1.csv
trimap_euclidean_in5_out8_seed123_3d_wt0p1,5,8,euclidean,0.1,3,123,0.6750630211363196,-0.2725565342147758,0.1119421590625779,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out8_seed123_3d_wt0p1.csv
trimap_euclidean_in5_out8_seed256_3d_wt0p1,5,8,euclidean,0.1,3,256,0.6640664352634518,-0.2625001187233235,0.11034654699576163,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out8_seed256_3d_wt0p1.csv
trimap_euclidean_in5_out8_seed7_2d_wt0p25,5,8,euclidean,0.25,2,7,0.6288011241536309,-0.3707603050255141,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out8_seed7_2d_wt0p25.csv
trimap_euclidean_in5_out8_seed42_2d_wt0p25,5,8,euclidean,0.25,2,42,0.6260902760938621,-0.36620292328246196,0.07514335577162802,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out8_seed42_2d_wt0p25.csv
trimap_euclidean_in5_out8_seed99_2d_wt0p25,5,8,euclidean,0.25,2,99,0.6287166153048676,-0.3787342046519494,0.07389678384442783,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out8_seed99_2d_wt0p25.csv
trimap_euclidean_in5_out8_seed123_2d_wt0p25,5,8,euclidean,0.25,2,123,0.6299529034880107,-0.3453660854282113,0.07364746945898779,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out8_seed123_2d_wt0p25.csv
trimap_euclidean_in5_out8_seed256_2d_wt0p25,5,8,euclidean,0.25,2,256,0.6299529034880107,-0.3453660854282113,0.07364746945898779,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/trimap_euclidean_in5_out8_seed256_2d_wt0p25.csv
